step,loss,probe_loss,probe_accuracy,wall_clock_s
26850,2.1059,1.8821,0.289,80.25
26860,1.8809,1.8822,0.266,80.28
26870,1.6986,1.851,0.273,80.31
26880,1.9249,1.8795,0.273,80.34
26890,1.7638,1.8424,0.328,80.37
26900,1.9243,1.8863,0.27,80.4
26910,1.9058,1.8811,0.27,80.43
26920,1.7812,1.8801,0.246,80.46
26930,1.5095,1.8923,0.246,80.48
26940,1.7877,1.8943,0.223,80.51
26950,2.1803,1.874,0.258,80.54
26960,2.0379,1.8493,0.285,80.57
26970,1.5918,1.8762,0.223,80.6
26980,1.8342,1.8521,0.262,80.63
26990,1.7951,1.8992,0.246,80.66
27000,1.6582,1.8646,0.258,80.69
27010,2.0208,1.8776,0.281,80.72
27020,2.0306,1.8807,0.242,80.75
27030,1.7241,1.8945,0.266,80.78
27040,2.1056,1.8865,0.273,80.81
27050,1.7247,1.8733,0.242,80.83
27060,1.7441,1.8682,0.254,80.86
27070,1.8382,1.8642,0.266,80.89
27080,1.8585,1.8703,0.273,80.92
27090,1.9561,1.8789,0.246,80.95
27100,1.984,1.9241,0.219,80.98
27110,1.8043,1.8621,0.281,81.01
27120,2.0731,1.8774,0.277,81.04
27130,1.9597,1.8873,0.273,81.07
27140,1.8101,1.8714,0.277,81.1
27150,1.9676,1.8678,0.262,81.13
27160,1.752,1.8459,0.262,81.15
27170,1.564,1.8816,0.293,81.18
27180,1.9049,1.8472,0.262,81.21
27190,1.7427,1.8688,0.246,81.24
27200,2.0444,1.851,0.254,81.27
27210,1.8813,1.8634,0.25,81.3
27220,1.7187,1.8658,0.262,81.33
27230,2.0627,1.897,0.227,81.36
27240,1.848,1.8951,0.266,81.39
27250,1.7698,1.9124,0.227,81.42
27260,1.8759,1.8858,0.234,81.44
27270,1.8643,1.8886,0.258,81.47
27280,1.8007,1.8696,0.246,81.5
27290,1.8566,1.8561,0.281,81.53
27300,1.9853,1.8651,0.289,81.57
27310,1.8003,1.8951,0.23,81.6
27320,1.8051,1.8646,0.27,81.63
27330,1.8154,1.9194,0.27,81.66
27340,1.94,1.8927,0.23,81.69
27350,1.6924,1.8507,0.273,81.72
27360,1.8181,1.8587,0.27,81.75
27370,1.6967,1.9299,0.27,81.78
27380,1.6667,1.8698,0.262,81.81
27390,1.7011,1.8898,0.273,81.84
27400,1.777,1.8924,0.246,81.87
27410,1.6714,1.9188,0.258,81.9
27420,1.8106,1.8539,0.273,81.93
27430,2.0318,1.8787,0.254,81.96
27440,1.8909,1.8751,0.266,81.99
27450,1.7116,1.8721,0.254,82.02
27460,1.6218,1.8999,0.223,82.05
27470,1.748,1.9198,0.242,82.08
27480,2.1358,1.9068,0.238,82.11
27490,1.773,1.8772,0.262,82.14
27500,1.8166,1.8727,0.277,82.16
27510,1.8807,1.8929,0.258,82.19
27520,1.7681,1.858,0.289,82.22
27530,2.0312,1.8768,0.289,82.25
27540,1.896,1.867,0.258,82.28
27550,1.721,1.8831,0.25,82.32
27560,2.0215,1.8789,0.25,82.35
27570,2.0661,1.9003,0.266,82.38
27580,1.6728,1.9078,0.293,82.41
27590,1.7688,1.8751,0.281,82.44
27600,2.0249,1.8657,0.305,82.47
27610,1.5929,1.876,0.27,82.5
27620,1.7894,1.9553,0.242,82.53
27630,1.903,1.8837,0.258,82.56
27640,1.7256,1.8778,0.266,82.59
27650,1.7265,1.8675,0.281,82.62
27660,1.8457,1.8576,0.281,82.65
27670,2.1021,1.884,0.246,82.68
27680,1.7731,1.8863,0.273,82.71
27690,1.8099,1.9077,0.262,82.74
27700,1.6726,1.851,0.273,82.77
27710,1.7782,1.8834,0.27,82.8
27720,1.7919,1.8738,0.262,82.83
27730,1.7655,1.8959,0.25,82.86
27740,1.8038,1.861,0.262,82.89
27750,1.8724,1.904,0.23,82.92
27760,1.6702,1.8749,0.285,82.95
27770,1.9233,1.8712,0.27,82.98
27780,1.8715,1.8918,0.266,83.01
27790,1.6522,1.856,0.289,83.04
27800,2.2258,1.8944,0.27,83.07
27810,2.2368,1.8589,0.262,83.1
27820,1.8504,1.8776,0.277,83.13
27830,2.0144,1.8977,0.273,83.17
27840,1.7225,1.8761,0.281,83.2
27850,1.7573,1.85,0.297,83.23
27860,1.7259,1.8426,0.309,83.26
27870,1.7154,1.85,0.305,83.29
27880,1.9111,1.8656,0.277,83.32
27890,1.8914,1.862,0.25,83.35
27900,1.8859,1.8967,0.262,83.38
27910,1.722,1.8583,0.25,83.41
27920,1.8149,1.8545,0.289,83.44
27930,1.7722,1.894,0.281,83.47
27940,2.0379,1.8685,0.281,83.5
27950,1.7622,1.8718,0.273,83.53
27960,1.9216,1.8888,0.297,83.56
27970,1.618,1.8578,0.281,83.6
27980,1.7156,1.8671,0.262,83.63
27990,1.8929,1.8517,0.281,83.66
28000,1.9463,1.8851,0.246,83.69
28010,1.7688,1.844,0.293,83.72
28020,1.7371,1.9123,0.23,83.75
28030,2.0161,1.8868,0.238,83.78
28040,1.9907,1.8526,0.285,83.81
28050,1.4967,1.8529,0.254,83.84
28060,1.7783,1.8467,0.301,83.88
28070,2.0888,1.8578,0.289,83.91
28080,1.8296,1.875,0.262,83.94
28090,1.98,1.859,0.254,83.98
28100,1.795,1.8396,0.285,84.01
28110,1.5601,1.918,0.25,84.05
28120,1.7711,1.865,0.273,84.08
28130,1.7843,1.865,0.285,84.13
28140,1.9497,1.8758,0.266,84.16
28150,1.7138,1.8891,0.297,84.2
28160,2.0622,1.8834,0.27,84.23
28170,1.9176,1.8963,0.27,84.26
28180,1.7581,1.8903,0.238,84.29
28190,1.9175,1.8746,0.25,84.32
28200,2.1924,1.8629,0.27,84.35
28210,2.1966,1.889,0.246,84.38
28220,1.9366,1.8556,0.273,84.41
28230,1.9759,1.8943,0.25,84.44
28240,1.5103,1.8982,0.242,84.47
28250,1.807,1.8974,0.234,84.5
28260,1.6738,1.8756,0.242,84.52
28270,1.8563,1.8745,0.27,84.55
28280,1.7533,1.8682,0.27,84.58
28290,1.5474,1.8847,0.273,84.61
28300,1.8916,1.8688,0.285,84.64
28310,1.9586,1.9286,0.258,84.67
28320,1.7914,1.8858,0.246,84.7
28330,1.9466,1.8445,0.289,84.73
28340,1.8316,1.8514,0.285,84.76
28350,1.8216,1.8767,0.277,84.79
28360,2.1053,1.8851,0.273,84.82
28370,1.7751,1.8631,0.289,84.85
28380,1.6274,1.8672,0.273,84.87
28390,1.7834,1.8429,0.27,84.9
28400,1.7566,1.8716,0.266,84.93
28410,1.7358,1.8425,0.289,84.96
28420,1.9533,1.8346,0.309,84.99
28430,2.0313,1.8998,0.277,85.02
28440,1.8559,1.8642,0.277,85.05
28450,1.7815,1.8723,0.281,85.08
28460,1.8552,1.8784,0.293,85.11
28470,1.691,1.9033,0.246,85.14
28480,2.2647,1.881,0.246,85.16
28490,1.8415,1.8446,0.289,85.19
28500,1.6514,1.8996,0.262,85.22
28510,1.6811,1.884,0.277,85.25
28520,1.8144,1.8668,0.297,85.28
28530,1.7706,1.8581,0.281,85.31
28540,2.0825,1.8781,0.258,85.34
28550,1.6766,1.8414,0.312,85.37
28560,1.666,1.8418,0.285,85.4
28570,2.063,1.8485,0.289,85.42
28580,1.5349,1.8593,0.285,85.45
28590,1.9009,1.832,0.312,85.48
28600,1.7178,1.8555,0.309,85.51
28610,1.6659,1.8409,0.285,85.54
28620,1.8361,1.9227,0.273,85.57
28630,1.8994,1.8595,0.297,85.6
28640,1.6924,1.8545,0.285,85.63
28650,1.9848,1.8637,0.297,85.66
28660,1.7629,1.8419,0.281,85.68
28670,1.8891,1.8508,0.273,85.71
28680,1.9422,1.9144,0.285,85.74
28690,1.6769,1.8343,0.316,85.79
28700,1.8142,1.8899,0.266,85.82
28710,2.2213,1.8714,0.277,85.85
28720,2.0708,1.8764,0.297,85.88
28730,1.7411,1.8365,0.301,85.91
28740,1.7836,1.8628,0.297,85.94
28750,1.8165,1.9106,0.258,85.97
28760,1.9449,1.9151,0.266,86.0
28770,1.7877,1.8466,0.273,86.03
28780,1.7478,1.8689,0.262,86.06
28790,1.7623,1.8531,0.273,86.08
28800,1.6601,1.8706,0.238,86.11
28810,1.6951,1.8616,0.281,86.14
28820,1.9465,1.8723,0.281,86.17
28830,1.8063,1.8462,0.277,86.2
28840,1.8294,1.8751,0.254,86.23
28850,1.819,1.8929,0.258,86.26
28860,2.0188,1.887,0.238,86.29
28870,1.9133,1.857,0.285,86.32
28880,1.7741,1.8965,0.281,86.34
28890,1.8348,1.9007,0.285,86.37
28900,1.8602,1.8644,0.266,86.4
28910,1.7556,1.8634,0.258,86.43
28920,1.8393,1.8789,0.297,86.46
28930,1.6112,1.855,0.27,86.49
28940,2.1035,1.8677,0.289,86.52
28950,1.6067,1.8396,0.305,86.55
28960,1.6952,1.8461,0.281,86.58
28970,2.078,1.902,0.246,86.6
28980,1.877,1.8854,0.242,86.63
28990,1.5495,1.8437,0.289,86.66
29000,1.7269,1.8837,0.238,86.69
29010,1.7322,1.8511,0.258,86.72
29020,1.7201,1.852,0.273,86.75
29030,1.7236,1.8351,0.289,86.78
29040,1.8138,1.8451,0.305,86.81
29050,1.8187,1.8458,0.281,86.84
29060,1.8132,1.933,0.223,86.87
29070,1.864,1.8562,0.25,86.89
29080,2.0266,1.848,0.293,86.92
29090,1.8872,1.8364,0.285,86.95
29100,1.6677,1.8625,0.273,86.98
29110,1.7851,1.8514,0.27,87.01
29120,1.6397,1.8465,0.281,87.04
29130,1.713,1.8787,0.266,87.07
29140,1.8682,1.86,0.266,87.1
29150,1.8674,1.8557,0.309,87.13
29160,1.9032,1.8385,0.336,87.16
29170,1.7382,1.8591,0.262,87.19
29180,1.9012,1.8661,0.293,87.22
29190,1.6552,1.8496,0.281,87.24
29200,1.5477,1.8995,0.281,87.27
29210,2.0065,1.8467,0.289,87.3
29220,1.5422,1.8651,0.273,87.33
29230,1.7639,1.8749,0.289,87.36
29240,1.8183,1.8699,0.281,87.39
29250,1.9292,1.8791,0.27,87.42
29260,1.8457,1.8622,0.289,87.45
29270,1.8624,1.8788,0.289,87.48
29280,1.8674,1.9182,0.266,87.5
29290,1.8321,1.8543,0.293,87.53
29300,2.0063,1.8384,0.293,87.56
29310,1.9447,1.8941,0.25,87.59
29320,1.6814,1.8507,0.289,87.62
29330,1.9284,1.8931,0.285,87.65
29340,1.8686,1.8398,0.305,87.68
29350,1.7345,1.8839,0.266,87.71
29360,1.8604,1.8579,0.254,87.74
29370,1.8199,1.8449,0.27,87.77
29380,1.9363,1.8727,0.27,87.8
29390,1.9641,1.851,0.281,87.82
29400,1.8889,1.8734,0.273,87.85
29410,1.9,1.9098,0.262,87.88
29420,2.3117,1.8577,0.262,87.91
29430,1.8277,1.8576,0.254,87.94
29440,1.8697,1.8856,0.238,87.97
29450,1.8096,1.8386,0.305,88.0
29460,1.7821,1.8519,0.277,88.03
29470,1.7324,1.866,0.293,88.05
29480,2.0197,1.8643,0.258,88.08
29490,1.8437,1.8465,0.273,88.11
29500,1.9947,1.8473,0.301,88.14
29510,2.0846,1.9062,0.234,88.17
29520,1.6948,1.8376,0.293,88.2
29530,1.7266,1.8946,0.258,88.23
29540,1.8161,1.849,0.25,88.26
29550,1.8095,1.883,0.25,88.29
29560,1.5936,1.826,0.312,88.32
29570,2.199,1.8499,0.277,88.35
29580,1.7035,1.8752,0.23,88.38
29590,2.347,1.8247,0.297,88.41
29600,1.9677,1.835,0.281,88.44
29610,2.0069,1.8823,0.258,88.47
29620,1.6693,1.8426,0.273,88.5
29630,1.9566,1.8745,0.258,88.52
29640,1.6267,1.8396,0.289,88.55
29650,1.7212,1.853,0.242,88.58
29660,1.9216,1.8725,0.254,88.61
29670,2.1335,1.8405,0.293,88.64
29680,1.7238,1.826,0.285,88.67
29690,1.6822,1.8763,0.25,88.7
29700,1.7041,1.8404,0.27,88.73
29710,1.5506,1.869,0.258,88.76
29720,1.689,1.8571,0.277,88.79
29730,1.6908,1.843,0.285,88.83
29740,1.8644,1.8525,0.297,88.86
29750,1.932,1.8552,0.285,88.88
29760,1.8673,1.8604,0.262,88.91
29770,1.7845,1.8617,0.273,88.94
29780,1.8448,1.8583,0.25,88.97
29790,1.5508,1.8832,0.289,89.0
29800,1.7328,1.9032,0.266,89.03
29810,1.7781,1.8565,0.297,89.06
29820,1.801,1.8744,0.238,89.09
29830,1.8255,1.8595,0.277,89.12
29840,1.8029,1.8708,0.289,89.14
29850,1.7648,1.8526,0.27,89.17
29860,1.9791,1.8439,0.273,89.2
29870,1.7651,1.8826,0.254,89.23
29880,1.9881,1.898,0.277,89.26
29890,1.7436,1.8569,0.289,89.29
29900,1.7819,1.8733,0.266,89.32
29910,1.4679,1.8496,0.312,89.35
29920,1.8295,1.8476,0.305,89.38
29930,1.9269,1.8364,0.309,89.4
29940,1.8842,1.8631,0.285,89.43
29950,1.9009,1.8723,0.258,89.46
29960,1.7906,1.8485,0.27,89.49
29970,1.9533,1.8745,0.293,89.52
29980,1.8854,1.9033,0.258,89.55
29990,1.5732,1.8497,0.305,89.58
