step,loss,loss_avg10,probe_loss,probe_accuracy,batch_accuracy,lr,grad_norm,step_norm,wall_clock_s
22580.0,1.9077,1.9024,1.9047,0.207,0.188,0.1,0.9403,0.09403,69.14
22590.0,1.6661,1.8678,1.8877,0.246,0.219,0.1,0.9697,0.09697,69.17
22600.0,1.85,1.8501,1.8802,0.262,0.219,0.1,1.135,0.1135,69.2
22610.0,2.018,1.8623,1.8678,0.262,0.25,0.1,1.068,0.1068,69.23
22620.0,1.6788,1.8803,1.9452,0.188,0.312,0.1,0.9103,0.09103,69.26
22630.0,1.8045,1.8421,1.8769,0.238,0.312,0.1,0.7125,0.07125,69.29
22640.0,2.0006,1.8674,1.871,0.258,0.312,0.1,0.8507,0.08507,69.32
22650.0,1.6906,1.8865,1.894,0.266,0.312,0.1,2.053,0.2053,69.35
22660.0,1.827,1.8789,1.9011,0.234,0.281,0.1,1.59,0.159,69.38
22670.0,1.8299,1.923,1.9105,0.223,0.312,0.1,0.9276,0.09276,69.41
22680.0,1.8207,1.8997,1.8832,0.246,0.312,0.1,0.6782,0.06782,69.44
22690.0,1.9179,1.85,2.0162,0.199,0.312,0.1,1.481,0.1481,69.47
22700.0,1.7875,1.8871,1.9452,0.211,0.219,0.1,1.295,0.1295,69.5
22710.0,1.8379,1.9108,1.9265,0.25,0.281,0.1,1.015,0.1015,69.53
22720.0,1.8168,1.8989,1.9021,0.27,0.375,0.1,0.9628,0.09628,69.56
22730.0,2.0331,1.8918,1.8775,0.258,0.375,0.1,0.9275,0.09275,69.59
22740.0,1.9494,1.8995,1.8791,0.242,0.344,0.1,1.675,0.1675,69.62
22750.0,1.8188,1.9088,1.8764,0.242,0.312,0.1,0.9307,0.09307,69.65
22760.0,1.9257,1.9316,1.8815,0.246,0.219,0.1,1.026,0.1026,69.68
22770.0,1.8049,1.8992,1.9109,0.25,0.312,0.1,1.198,0.1198,69.71
22780.0,1.901,1.8301,1.9329,0.223,0.219,0.1,0.6756,0.06756,69.74
22790.0,1.8867,1.8532,1.8938,0.246,0.219,0.1,1.085,0.1085,69.77
22800.0,1.8721,1.9013,1.9064,0.262,0.25,0.1,0.9826,0.09826,69.8
22810.0,1.9089,1.9107,1.8984,0.238,0.312,0.1,0.909,0.0909,69.83
22820.0,2.0348,1.8719,1.9167,0.238,0.281,0.1,1.211,0.1211,69.86
22830.0,1.6553,1.8208,1.9048,0.23,0.219,0.1,0.8507,0.08507,69.89
22840.0,2.2417,1.8934,1.918,0.23,0.25,0.1,1.823,0.1823,69.93
22850.0,1.8925,1.9166,1.8847,0.262,0.375,0.1,0.8147,0.08147,69.96
22860.0,2.2358,1.8799,1.9067,0.219,0.125,0.1,1.348,0.1348,69.99
22870.0,1.6179,1.8723,1.8842,0.289,0.344,0.1,1.084,0.1084,70.02
22880.0,1.793,1.8581,1.9147,0.23,0.25,0.1,1.227,0.1227,70.05
22890.0,1.7738,1.8648,1.9382,0.203,0.281,0.1,1.045,0.1045,70.08
22900.0,1.5508,1.8658,1.9063,0.246,0.406,0.1,0.9525,0.09525,70.11
22910.0,2.2891,1.8727,1.9626,0.215,0.062,0.1,2.394,0.2394,70.14
22920.0,1.8098,1.8958,1.9295,0.207,0.188,0.1,0.7447,0.07447,70.17
22930.0,1.8087,1.8757,1.9073,0.258,0.344,0.1,1.15,0.115,70.2
22940.0,1.9188,1.851,1.9106,0.238,0.312,0.1,1.106,0.1106,70.23
22950.0,2.0084,1.8806,1.9105,0.246,0.25,0.1,1.22,0.122,70.26
22960.0,1.8572,1.9021,1.9594,0.223,0.281,0.1,1.223,0.1223,70.29
22970.0,1.9816,1.9261,1.9019,0.285,0.25,0.1,0.7253,0.07253,70.33
22980.0,1.9099,1.9278,1.9313,0.262,0.219,0.1,1.412,0.1412,70.38
22990.0,1.8168,1.9279,1.904,0.227,0.312,0.1,1.091,0.1091,70.42
23000.0,1.8697,1.908,1.8798,0.266,0.312,0.1,0.7223,0.07223,70.45
23010.0,1.9786,1.8672,1.8953,0.262,0.219,0.1,1.052,0.1052,70.48
23020.0,1.9242,1.8703,1.9252,0.25,0.312,0.1,1.101,0.1101,70.51
23030.0,2.094,1.9295,1.8928,0.281,0.156,0.1,1.789,0.1789,70.54
23040.0,1.7021,1.8934,1.8981,0.262,0.375,0.1,1.232,0.1232,70.57
23050.0,1.5377,1.8445,1.8748,0.258,0.375,0.1,0.7012,0.07012,70.6
23060.0,1.8028,1.86,1.8672,0.25,0.219,0.1,1.182,0.1182,70.63
23070.0,1.7488,1.8422,1.8986,0.23,0.188,0.1,0.9221,0.09221,70.66
23080.0,1.7618,1.837,1.9035,0.211,0.188,0.1,1.246,0.1246,70.68
23090.0,1.8116,1.8463,1.9064,0.238,0.25,0.1,0.569,0.0569,70.71
23100.0,1.9351,1.8962,1.9111,0.27,0.25,0.1,0.8974,0.08974,70.74
23110.0,1.9563,1.9306,1.8926,0.262,0.219,0.1,0.5949,0.05949,70.77
23120.0,1.831,1.8757,1.9153,0.266,0.375,0.1,0.9724,0.09724,70.8
23130.0,1.7871,1.865,1.8846,0.254,0.25,0.1,0.9524,0.09524,70.83
23140.0,1.7883,1.8914,1.9105,0.238,0.188,0.1,0.6692,0.06692,70.86
23150.0,1.8937,1.8867,1.9227,0.199,0.281,0.1,2.304,0.2304,70.89
23160.0,1.7715,1.8948,1.887,0.223,0.406,0.1,1.091,0.1091,70.92
23170.0,1.9078,1.8764,1.919,0.246,0.188,0.1,0.9752,0.09752,70.95
23180.0,1.6923,1.8285,1.9007,0.23,0.25,0.1,1.718,0.1718,70.98
23190.0,1.8134,1.8367,1.9276,0.234,0.344,0.1,1.405,0.1405,71.01
23200.0,1.8856,1.9057,1.9026,0.262,0.312,0.1,0.8862,0.08862,71.04
23210.0,2.0496,1.9527,1.9189,0.223,0.25,0.1,1.412,0.1412,71.07
23220.0,2.1979,1.9445,1.931,0.254,0.25,0.1,1.137,0.1137,71.1
23230.0,1.8125,1.9187,1.9123,0.227,0.344,0.1,1.153,0.1153,71.13
23240.0,1.9175,1.8837,1.9138,0.227,0.219,0.1,0.956,0.0956,71.16
23250.0,2.0021,1.8546,1.8919,0.27,0.219,0.1,0.9776,0.09776,71.19
23260.0,2.0617,1.8779,1.8831,0.242,0.312,0.1,1.571,0.1571,71.21
23270.0,1.8119,1.9473,1.9134,0.246,0.312,0.1,1.285,0.1285,71.24
23280.0,1.9571,1.9568,1.9228,0.238,0.312,0.1,1.75,0.175,71.27
23290.0,1.9178,1.8994,1.8842,0.285,0.188,0.1,1.133,0.1133,71.3
23300.0,1.8089,1.87,1.9297,0.238,0.312,0.1,1.129,0.1129,71.33
23310.0,1.8907,1.8799,1.9485,0.258,0.25,0.1,1.422,0.1422,71.36
23320.0,1.5516,1.834,1.8939,0.266,0.406,0.1,1.688,0.1688,71.39
23330.0,1.7067,1.8286,1.9193,0.23,0.375,0.1,1.09,0.109,71.42
23340.0,2.0019,1.8982,1.9096,0.25,0.344,0.1,1.406,0.1406,71.45
23350.0,2.0278,1.8763,1.8881,0.242,0.188,0.1,0.9248,0.09248,71.48
23360.0,1.9595,1.8546,1.8949,0.266,0.281,0.1,2.141,0.2141,71.51
23370.0,2.0473,1.8416,1.9045,0.23,0.312,0.1,1.267,0.1267,71.54
23380.0,1.9571,1.884,1.8988,0.23,0.406,0.1,0.7891,0.07891,71.57
23390.0,1.7007,1.9056,1.8911,0.262,0.344,0.1,1.381,0.1381,71.6
23400.0,1.8779,1.8605,1.9014,0.234,0.281,0.1,1.022,0.1022,71.63
23410.0,1.688,1.866,1.8674,0.285,0.438,0.1,0.9429,0.09429,71.66
23420.0,1.7882,1.9087,1.9202,0.27,0.219,0.1,0.9486,0.09486,71.68
23430.0,1.7095,1.9121,1.864,0.297,0.219,0.1,1.07,0.107,71.72
23440.0,1.9611,1.8966,1.9268,0.238,0.281,0.1,0.7172,0.07172,71.74
23450.0,1.9002,1.908,1.913,0.27,0.219,0.1,1.51,0.151,71.77
23460.0,1.7253,1.8968,1.9271,0.254,0.375,0.1,1.506,0.1506,71.8
23470.0,1.4937,1.8506,1.8946,0.27,0.375,0.1,0.9646,0.09646,71.83
23480.0,1.8831,1.8493,1.8837,0.277,0.188,0.1,1.185,0.1185,71.86
23490.0,1.7243,1.8656,1.9172,0.246,0.219,0.1,1.141,0.1141,71.89
23500.0,1.8728,1.8691,1.9468,0.207,0.25,0.1,1.192,0.1192,71.92
23510.0,1.7162,1.8675,1.888,0.234,0.312,0.1,0.8732,0.08732,71.95
23520.0,1.8591,1.8922,1.9247,0.215,0.375,0.1,1.199,0.1199,71.98
23530.0,1.7057,1.8995,1.8917,0.246,0.25,0.1,1.215,0.1215,72.01
23540.0,1.8315,1.903,1.8916,0.266,0.281,0.1,0.7936,0.07936,72.04
23550.0,1.8808,1.8993,1.8927,0.266,0.312,0.1,0.8261,0.08261,72.07
23560.0,2.0356,1.8662,1.8619,0.277,0.25,0.1,1.528,0.1528,72.1
23570.0,1.6981,1.874,1.9171,0.258,0.344,0.1,1.057,0.1057,72.13
23580.0,1.9931,1.8486,1.8744,0.258,0.281,0.1,1.421,0.1421,72.16
23590.0,1.842,1.8856,1.9245,0.238,0.406,0.1,1.401,0.1401,72.19
23600.0,1.7476,1.9216,1.8819,0.266,0.25,0.1,0.7259,0.07259,72.22
23610.0,1.7652,1.8987,1.8657,0.266,0.219,0.1,1.466,0.1466,72.25
23620.0,1.8162,1.9083,1.9161,0.227,0.281,0.1,1.688,0.1688,72.27
23630.0,1.8893,1.8876,1.8797,0.285,0.156,0.1,1.051,0.1051,72.3
23640.0,1.7855,1.8671,1.8963,0.258,0.344,0.1,0.9272,0.09272,72.33
23650.0,2.0495,1.8727,1.9032,0.227,0.219,0.1,0.8969,0.08969,72.36
23660.0,1.9934,1.8492,1.8842,0.25,0.312,0.1,1.206,0.1206,72.39
23670.0,1.779,1.8606,1.9,0.262,0.312,0.1,1.225,0.1225,72.42
23680.0,1.7199,1.857,1.8965,0.23,0.406,0.1,1.264,0.1264,72.46
23690.0,1.9631,1.885,1.9021,0.238,0.312,0.1,0.9055,0.09055,72.49
23700.0,1.922,1.9235,1.9075,0.238,0.281,0.1,0.9985,0.09985,72.52
23710.0,1.9109,1.8496,1.9016,0.258,0.219,0.1,0.9259,0.09259,72.55
23720.0,1.8739,1.8341,1.9157,0.23,0.25,0.1,1.525,0.1525,72.58
23730.0,2.0613,1.9008,1.9044,0.273,0.344,0.1,1.196,0.1196,72.61
23740.0,1.7699,1.9146,1.894,0.262,0.281,0.1,1.028,0.1028,72.64
23750.0,1.7382,1.8909,1.9301,0.242,0.406,0.1,1.402,0.1402,72.67
23760.0,2.0785,1.9096,1.8885,0.27,0.281,0.1,1.068,0.1068,72.7
23770.0,2.0189,1.9206,1.9028,0.254,0.219,0.1,1.549,0.1549,72.73
23780.0,1.8927,1.89,1.9001,0.23,0.312,0.1,0.5585,0.05585,72.76
23790.0,1.936,1.8571,1.9187,0.234,0.25,0.1,0.9029,0.09029,72.79
23800.0,1.8435,1.8101,1.8905,0.25,0.312,0.1,1.462,0.1462,72.81
23810.0,1.9512,1.8334,1.8956,0.203,0.188,0.1,1.212,0.1212,72.84
23820.0,1.7085,1.8268,1.8848,0.234,0.281,0.1,0.9969,0.09969,72.87
23830.0,2.1744,1.8342,1.9649,0.246,0.219,0.1,1.691,0.1691,72.9
23840.0,1.8517,1.8805,1.8932,0.234,0.312,0.1,0.9722,0.09722,72.93
23850.0,1.8363,1.856,1.9252,0.227,0.375,0.1,1.004,0.1004,72.96
23860.0,1.9699,1.9099,1.9058,0.246,0.125,0.1,0.8613,0.08613,72.99
23870.0,1.6836,1.8957,1.8997,0.266,0.406,0.1,1.039,0.1039,73.02
23880.0,1.9122,1.8418,1.902,0.281,0.344,0.1,2.356,0.2356,73.05
23890.0,2.1799,1.8996,1.8954,0.258,0.25,0.1,1.608,0.1608,73.08
23900.0,1.8897,1.9056,1.907,0.27,0.312,0.1,1.232,0.1232,73.11
23910.0,1.9925,1.8948,1.8905,0.254,0.219,0.1,1.146,0.1146,73.14
23920.0,1.7777,1.8978,1.8868,0.234,0.438,0.1,0.839,0.0839,73.17
23930.0,1.9993,1.8396,1.8997,0.27,0.406,0.1,0.7823,0.07823,73.2
23940.0,1.8364,1.8677,1.8795,0.277,0.406,0.1,1.015,0.1015,73.22
23950.0,1.8973,1.8539,1.9226,0.238,0.188,0.1,1.43,0.143,73.25
23960.0,1.9874,1.8216,1.9297,0.258,0.25,0.1,1.1,0.11,73.28
23970.0,1.6615,1.8849,1.8961,0.25,0.312,0.1,0.8989,0.08989,73.31
23980.0,1.7495,1.8871,1.8941,0.25,0.344,0.1,1.578,0.1578,73.34
23990.0,2.1053,1.9089,1.8828,0.242,0.219,0.1,1.362,0.1362,73.37
24000.0,2.1387,1.8795,1.9533,0.227,0.219,0.1,1.036,0.1036,73.4
24010.0,1.7279,1.8505,1.878,0.27,0.312,0.1,0.9722,0.09722,73.43
24020.0,1.7595,1.8854,1.9078,0.254,0.219,0.1,1.028,0.1028,73.46
24030.0,2.0154,1.8795,1.8954,0.258,0.156,0.1,1.075,0.1075,73.49
24040.0,2.0309,1.8655,1.9161,0.254,0.188,0.1,1.994,0.1994,73.52
24050.0,2.0137,1.8476,1.9078,0.246,0.125,0.1,1.216,0.1216,73.55
24060.0,1.9564,1.8522,1.9505,0.238,0.281,0.1,1.262,0.1262,73.58
24070.0,2.1344,1.8712,1.9013,0.25,0.25,0.1,1.36,0.136,73.61
24080.0,1.7008,1.869,1.9152,0.25,0.438,0.1,1.09,0.109,73.64
24090.0,2.0884,1.9085,1.8942,0.254,0.281,0.1,0.8756,0.08756,73.67
24100.0,1.9071,1.9239,1.8812,0.258,0.281,0.1,1.498,0.1498,73.7
24110.0,1.6974,1.8848,1.9073,0.238,0.344,0.1,1.251,0.1251,73.72
24120.0,1.7534,1.8808,1.8961,0.262,0.344,0.1,0.9698,0.09698,73.75
24130.0,1.9545,1.873,1.9349,0.211,0.125,0.1,1.449,0.1449,73.78
24140.0,1.8666,1.8475,1.9753,0.23,0.188,0.1,1.113,0.1113,73.81
24150.0,1.9603,1.8408,1.9103,0.27,0.281,0.1,0.841,0.0841,73.84
24160.0,1.7133,1.8518,1.9099,0.281,0.375,0.1,1.427,0.1427,73.87
24170.0,1.6515,1.8473,1.9231,0.23,0.375,0.1,0.9554,0.09554,73.9
24180.0,1.63,1.8562,1.9107,0.23,0.281,0.1,0.776,0.0776,73.93
24190.0,1.8593,1.8713,1.904,0.234,0.281,0.1,0.9753,0.09753,73.96
24200.0,1.9418,1.8775,1.9063,0.254,0.219,0.1,0.7508,0.07508,73.99
24210.0,1.7616,1.8736,1.8791,0.266,0.312,0.1,1.082,0.1082,74.02
24220.0,1.6975,1.8387,1.8946,0.25,0.312,0.1,1.248,0.1248,74.05
24230.0,1.781,1.868,1.9372,0.242,0.188,0.1,1.258,0.1258,74.08
24240.0,1.8358,1.9048,1.901,0.246,0.375,0.1,1.164,0.1164,74.11
24250.0,1.9139,1.8877,1.8986,0.27,0.344,0.1,0.9722,0.09722,74.13
24260.0,1.8067,1.8507,1.9192,0.223,0.312,0.1,1.229,0.1229,74.16
24270.0,1.9639,1.896,1.8941,0.266,0.219,0.1,1.008,0.1008,74.2
24280.0,1.8709,1.9515,1.8854,0.258,0.25,0.1,0.7624,0.07624,74.23
24290.0,1.7898,1.8772,1.9171,0.211,0.156,0.1,1.07,0.107,74.26
24300.0,1.6011,1.8495,1.8947,0.25,0.469,0.1,1.121,0.1121,74.29
24310.0,2.0457,1.8944,1.9059,0.219,0.156,0.1,0.9314,0.09314,74.32
24320.0,1.8326,1.9095,1.896,0.246,0.281,0.1,1.172,0.1172,74.35
24330.0,1.7458,1.9165,1.8999,0.242,0.438,0.1,0.9723,0.09723,74.38
24340.0,1.9509,1.8764,1.9018,0.246,0.25,0.1,1.122,0.1122,74.41
24350.0,2.1191,1.8717,1.8759,0.262,0.219,0.1,1.023,0.1023,74.44
24360.0,1.8951,1.9105,1.8789,0.262,0.156,0.1,0.8156,0.08156,74.47
24370.0,1.8503,1.8467,1.8965,0.246,0.344,0.1,1.962,0.1962,74.5
24380.0,2.0421,1.836,1.8949,0.234,0.25,0.1,0.6974,0.06974,74.53
24390.0,1.8834,1.8822,1.9568,0.203,0.344,0.1,1.224,0.1224,74.56
24400.0,1.844,1.895,1.8898,0.273,0.344,0.1,0.9513,0.09513,74.59
24410.0,1.8369,1.8845,1.8904,0.254,0.406,0.1,1.116,0.1116,74.62
24420.0,2.0556,1.9128,1.9046,0.266,0.156,0.1,0.9305,0.09305,74.65
24430.0,2.0608,1.9389,1.8951,0.258,0.188,0.1,1.419,0.1419,74.68
24440.0,1.848,1.9034,1.8891,0.242,0.344,0.1,0.623,0.0623,74.71
24450.0,1.8724,1.8689,1.8899,0.266,0.312,0.1,0.8225,0.08225,74.74
24460.0,1.8997,1.8319,1.8982,0.234,0.219,0.1,1.201,0.1201,74.77
24470.0,1.8128,1.8216,1.9131,0.23,0.125,0.1,1.353,0.1353,74.8
24480.0,1.9031,1.8205,1.8893,0.266,0.312,0.1,1.663,0.1663,74.83
24490.0,1.7675,1.8684,1.9417,0.242,0.188,0.1,1.168,0.1168,74.85
24500.0,1.8505,1.9384,1.8702,0.246,0.375,0.1,1.286,0.1286,74.88
24510.0,1.9005,1.8959,1.8979,0.227,0.281,0.1,1.588,0.1588,74.91
24520.0,1.942,1.8634,1.9038,0.219,0.219,0.1,1.407,0.1407,74.94
24530.0,1.7971,1.8923,1.9144,0.258,0.156,0.1,1.144,0.1144,74.97
24540.0,1.7723,1.8931,1.8869,0.262,0.344,0.1,0.8246,0.08246,75.0
24550.0,1.5036,1.8544,1.8869,0.293,0.344,0.1,1.134,0.1134,75.03
24560.0,1.8908,1.7915,1.8837,0.273,0.281,0.1,1.08,0.108,75.06
24570.0,1.6835,1.7762,1.9405,0.25,0.406,0.1,1.361,0.1361,75.09
24580.0,1.8556,1.8291,1.89,0.234,0.219,0.1,1.494,0.1494,75.12
24590.0,1.9738,1.8887,1.9542,0.254,0.156,0.1,1.123,0.1123,75.16
24600.0,2.1379,1.9208,1.9027,0.273,0.156,0.1,1.073,0.1073,75.19
24610.0,1.9331,1.9018,1.8795,0.266,0.344,0.1,1.069,0.1069,75.22
24620.0,1.601,1.8077,1.8877,0.246,0.344,0.1,0.9026,0.09026,75.25
24630.0,2.0197,1.7969,1.9091,0.27,0.125,0.1,0.929,0.0929,75.28
24640.0,2.0711,1.8687,1.8856,0.258,0.188,0.1,1.087,0.1087,75.31
24650.0,1.9387,1.901,1.8717,0.254,0.312,0.1,1.947,0.1947,75.34
24660.0,1.7182,1.911,1.8919,0.254,0.344,0.1,0.7113,0.07113,75.37
24670.0,1.7202,1.9077,1.879,0.246,0.438,0.1,1.16,0.116,75.4
24680.0,1.847,1.8836,1.8994,0.246,0.344,0.1,0.8349,0.08349,75.43
24690.0,1.9187,1.8898,1.9056,0.262,0.156,0.1,1.17,0.117,75.46
24700.0,1.8792,1.8824,1.8858,0.254,0.219,0.1,1.622,0.1622,75.49
24710.0,1.8814,1.8472,1.8862,0.27,0.312,0.1,1.465,0.1465,75.52
24720.0,1.7382,1.8311,1.8823,0.277,0.281,0.1,1.139,0.1139,75.55
24730.0,1.7751,1.8455,1.8909,0.277,0.25,0.1,0.8531,0.08531,75.58
24740.0,1.6716,1.8578,1.9003,0.297,0.375,0.1,0.969,0.0969,75.61
24750.0,1.8549,1.908,1.8927,0.23,0.125,0.1,1.314,0.1314,75.64
24760.0,1.701,1.9355,1.9022,0.266,0.375,0.1,1.015,0.1015,75.66
24770.0,1.9442,1.8765,1.8732,0.262,0.25,0.1,0.836,0.0836,75.69
24780.0,1.8484,1.8077,1.9389,0.254,0.312,0.1,1.17,0.117,75.72
24790.0,1.7815,1.8043,1.8845,0.254,0.281,0.1,0.9072,0.09072,75.75
24800.0,1.7669,1.8408,1.9056,0.219,0.281,0.1,0.9385,0.09385,75.78
24810.0,1.9906,1.8722,1.8938,0.234,0.219,0.1,0.8266,0.08266,75.81
24820.0,1.8138,1.9103,1.9062,0.23,0.25,0.1,0.9244,0.09244,75.84
24830.0,2.0605,1.9059,1.877,0.266,0.281,0.1,2.148,0.2148,75.87
24840.0,1.6596,1.8262,1.899,0.285,0.344,0.1,1.293,0.1293,75.9
24850.0,1.6626,1.7869,1.8723,0.254,0.312,0.1,1.375,0.1375,75.93
24860.0,1.74,1.8162,1.9163,0.246,0.312,0.1,1.559,0.1559,75.96
24870.0,1.9028,1.8445,1.8761,0.25,0.25,0.1,0.9946,0.09946,75.99
24880.0,1.9267,1.8263,1.9618,0.207,0.312,0.1,1.998,0.1998,76.01
24890.0,1.933,1.819,1.8846,0.258,0.406,0.1,1.492,0.1492,76.04
24900.0,1.8444,1.8276,1.88,0.242,0.438,0.1,0.8869,0.08869,76.07
24910.0,1.9183,1.8254,1.8719,0.27,0.344,0.1,1.068,0.1068,76.1
24920.0,1.7394,1.8445,1.9241,0.199,0.312,0.1,1.001,0.1001,76.13
24930.0,1.8995,1.839,1.879,0.266,0.188,0.1,0.9407,0.09407,76.16
24940.0,1.7573,1.8388,1.8779,0.254,0.219,0.1,0.8899,0.08899,76.19
24950.0,1.8064,1.8372,1.8977,0.254,0.312,0.1,1.04,0.104,76.22
24960.0,1.9791,1.8716,1.9047,0.23,0.344,0.1,1.309,0.1309,76.25
24970.0,1.8826,1.9005,1.9203,0.242,0.438,0.1,1.38,0.138,76.28
24980.0,2.0819,1.8895,1.887,0.227,0.125,0.1,1.166,0.1166,76.31
24990.0,1.5637,1.8455,1.8761,0.254,0.312,0.1,0.8927,0.08927,76.34
25000.0,1.8515,1.8301,1.883,0.246,0.281,0.1,1.176,0.1176,76.37
25010.0,1.7594,1.8469,1.8902,0.266,0.312,0.1,0.979,0.0979,76.4
25020.0,1.689,1.8801,1.9112,0.219,0.375,0.1,0.9261,0.09261,76.43
25030.0,1.8715,1.8795,1.8874,0.25,0.344,0.1,1.185,0.1185,76.46
25040.0,1.6804,1.8837,1.9003,0.234,0.375,0.1,1.088,0.1088,76.49
25050.0,1.788,1.9132,1.9059,0.25,0.375,0.1,1.073,0.1073,76.52
25060.0,1.7612,1.8649,1.9169,0.215,0.406,0.1,1.465,0.1465,76.55
25070.0,1.9148,1.8696,1.8767,0.254,0.375,0.1,0.8284,0.08284,76.58
25080.0,1.9062,1.8982,1.8897,0.25,0.312,0.1,0.9467,0.09467,76.6
25090.0,1.9511,1.9125,1.9303,0.262,0.281,0.1,2.349,0.2349,76.63
25100.0,1.8135,1.9052,1.8626,0.25,0.188,0.1,1.54,0.154,76.66
25110.0,1.616,1.8765,1.8817,0.273,0.438,0.1,0.808,0.0808,76.69
25120.0,1.61,1.8628,1.9189,0.25,0.312,0.1,1.061,0.1061,76.72
25130.0,1.7401,1.8732,1.9027,0.238,0.25,0.1,1.108,0.1108,76.76
25140.0,1.8808,1.8909,1.8854,0.258,0.344,0.1,1.597,0.1597,76.79
25150.0,2.1372,1.8686,1.9062,0.266,0.188,0.1,1.619,0.1619,76.82
25160.0,1.7483,1.8758,1.8731,0.262,0.281,0.1,0.8896,0.08896,76.85
25170.0,1.9729,1.8632,1.8735,0.273,0.281,0.1,1.197,0.1197,76.87
25180.0,1.6669,1.8402,1.9253,0.246,0.344,0.1,0.8588,0.08588,76.9
25190.0,1.9703,1.8622,1.873,0.293,0.375,0.1,0.9194,0.09194,76.93
25200.0,1.8775,1.872,1.9125,0.219,0.25,0.1,1.202,0.1202,76.96
25210.0,1.9251,1.8483,1.8681,0.301,0.188,0.1,0.8315,0.08315,76.99
25220.0,1.9029,1.8477,1.876,0.277,0.406,0.1,1.124,0.1124,77.02
25230.0,1.8914,1.8785,1.8831,0.281,0.25,0.1,0.7698,0.07698,77.05
25240.0,1.9851,1.8987,1.8876,0.242,0.094,0.1,0.8812,0.08812,77.08
25250.0,1.86,1.8824,1.894,0.246,0.125,0.1,0.9724,0.09724,77.11
25260.0,1.9394,1.8892,1.8619,0.254,0.25,0.1,0.9596,0.09596,77.14
25270.0,1.7133,1.8556,1.8988,0.23,0.281,0.1,1.759,0.1759,77.17
25280.0,1.7292,1.8324,1.8822,0.266,0.312,0.1,0.7946,0.07946,77.2
25290.0,1.6388,1.8174,1.8884,0.281,0.219,0.1,0.7231,0.07231,77.24
25300.0,2.1379,1.8461,1.8912,0.266,0.188,0.1,1.262,0.1262,77.27
25310.0,1.6532,1.9039,1.9014,0.281,0.344,0.1,0.9144,0.09144,77.3
25320.0,1.9053,1.86,1.9358,0.258,0.156,0.1,1.388,0.1388,77.33
25330.0,2.1082,1.8825,1.9416,0.254,0.156,0.1,2.381,0.2381,77.36
25340.0,1.8761,1.9156,1.8864,0.234,0.406,0.1,0.7391,0.07391,77.39
25350.0,1.9829,1.8898,1.8924,0.227,0.25,0.1,0.877,0.0877,77.42
25360.0,2.1915,1.8789,1.9104,0.234,0.188,0.1,1.506,0.1506,77.45
25370.0,2.0576,1.8756,1.9293,0.195,0.25,0.1,1.169,0.1169,77.48
25380.0,1.643,1.8533,1.9043,0.215,0.219,0.1,0.9972,0.09972,77.51
25390.0,1.8938,1.8339,1.9321,0.215,0.219,0.1,1.021,0.1021,77.54
25400.0,1.777,1.8291,1.8732,0.27,0.25,0.1,0.952,0.0952,77.57
25410.0,1.8306,1.863,1.8757,0.254,0.281,0.1,0.6668,0.06668,77.6
25420.0,1.4414,1.843,1.8825,0.262,0.438,0.1,0.9972,0.09972,77.62
25430.0,1.7049,1.8116,1.884,0.266,0.438,0.1,1.56,0.156,77.65
25440.0,1.7776,1.8661,1.9004,0.258,0.312,0.1,0.9606,0.09606,77.68
25450.0,2.0424,1.83,1.8807,0.266,0.312,0.1,1.335,0.1335,77.71
25460.0,1.8263,1.7977,1.8848,0.262,0.281,0.1,1.103,0.1103,77.74
25470.0,1.9057,1.81,1.9172,0.254,0.312,0.1,2.0,0.2,77.77
25480.0,1.7583,1.7901,1.932,0.223,0.438,0.1,1.254,0.1254,77.8
25490.0,1.7789,1.8442,1.9042,0.254,0.406,0.1,1.126,0.1126,77.83
25500.0,2.0796,1.8907,1.9115,0.246,0.219,0.1,1.089,0.1089,77.86
25510.0,2.0342,1.8749,1.873,0.281,0.25,0.1,1.09,0.109,77.89
25520.0,1.8842,1.9298,1.8921,0.258,0.156,0.1,0.9574,0.09574,77.92
25530.0,2.1263,1.9355,1.8913,0.266,0.25,0.1,1.43,0.143,77.95
25540.0,1.6309,1.8555,1.8738,0.281,0.219,0.1,0.7404,0.07404,77.98
25550.0,1.6222,1.8025,1.9444,0.23,0.375,0.1,1.023,0.1023,78.01
25560.0,1.9284,1.7741,1.9086,0.254,0.281,0.1,1.065,0.1065,78.04
25570.0,1.8766,1.8219,1.8779,0.281,0.219,0.1,1.057,0.1057,78.06
25580.0,2.0035,1.9112,1.8518,0.289,0.344,0.1,0.7915,0.07915,78.09
25590.0,1.6217,1.8595,1.8852,0.238,0.375,0.1,0.9279,0.09279,78.12
25600.0,1.8652,1.7893,1.8813,0.254,0.375,0.1,1.431,0.1431,78.15
25610.0,1.739,1.8062,1.865,0.254,0.312,0.1,1.868,0.1868,78.18
25620.0,2.0684,1.8798,1.898,0.254,0.188,0.1,0.8955,0.08955,78.21
25630.0,2.0512,1.8905,1.863,0.273,0.312,0.1,0.9975,0.09975,78.24
25640.0,2.0149,1.8617,1.8875,0.258,0.25,0.1,0.9856,0.09856,78.27
25650.0,1.7161,1.8551,1.8946,0.258,0.344,0.1,0.6242,0.06242,78.3
25660.0,1.9514,1.8264,1.8914,0.254,0.312,0.1,1.99,0.199,78.33
25670.0,1.6053,1.838,1.9027,0.227,0.469,0.1,1.057,0.1057,78.36
