step,loss,loss_avg10,probe_loss,probe_accuracy,batch_accuracy,lr,grad_norm,step_norm,trust_radius,rho,lambda_star,tr_secular_evals,eig_min,eig_max,wall_clock_s
183.0,2.4031,2.4772,2.5236,0.129,0.031,0.1,7.491,0.007813,0.007812,0.896,961.7,37.0,-287.0,1950.0,217.02
184.0,2.3688,2.4765,2.5198,0.141,0.188,0.1,3.167,0.01563,0.01562,0.968,161.1,37.0,-49.1,1340.0,218.62
185.0,2.6296,2.4916,2.5038,0.133,0.031,0.1,6.213,0.03125,0.03125,1.144,101.4,35.0,-74.6,2270.0,220.05
186.0,2.5064,2.4814,2.5009,0.121,0.125,0.1,2.169,0.0625,0.0625,0.243,52.05,35.0,-42.3,710.0,221.43
187.0,2.766,2.5012,2.5324,0.121,0.094,0.1,4.377,0.01563,0.01562,0.025,18730.0,36.0,-18600.0,93.6,222.87
188.0,2.5155,2.4963,2.5324,0.121,0.031,0.1,10.89,0.003906,0.003906,0.592,4443.0,37.0,-2100.0,1360.0,224.38
189.0,2.5562,2.5042,2.5212,0.113,0.031,0.1,2.878,0.003906,0.003906,0.456,672.5,35.0,-438.0,767.0,225.77
190.0,2.5219,2.5011,2.53,0.117,0.031,0.1,3.646,0.003906,0.003906,1.181,430.9,40.0,-18.1,2890.0,227.26
191.0,2.5766,2.5059,2.5246,0.117,0.125,0.1,3.134,0.007812,0.007812,0.341,460.4,37.0,-162.0,67.5,228.33
192.0,2.5591,2.5023,2.5284,0.117,0.188,0.1,7.914,0.007812,0.007812,1.803,369.9,38.0,-78.5,4890.0,229.93
193.0,2.3855,2.487,2.5279,0.113,0.125,0.1,3.857,0.01562,0.01562,0.583,260.9,35.0,-166.0,1070.0,231.81
194.0,2.3939,2.4882,2.5256,0.121,0.125,0.1,7.903,0.01562,0.01562,0.001,7046.0,36.0,-6690.0,60.6,233.43
195.0,2.2606,2.4804,2.5256,0.121,0.188,0.1,7.905,0.003906,0.003906,0.215,8128.0,35.0,-6440.0,367.0,235.17
196.0,2.4806,2.4849,2.5047,0.125,0.094,0.1,6.998,0.0009766,0.0009766,1.061,8537.0,38.0,-1820.0,126.0,236.67
197.0,2.3857,2.4844,2.5009,0.125,0.156,0.1,2.009,0.001953,0.001953,0.987,1010.0,41.0,-24.8,269.0,238.01
198.0,2.5607,2.4846,2.4994,0.125,0.094,0.1,6.376,0.003906,0.003906,0.289,6395.0,35.0,-4950.0,322.0,239.4
199.0,2.3643,2.4801,2.4944,0.121,0.094,0.1,3.655,0.003906,0.003906,1.099,635.3,40.0,-26.8,2590.0,240.88
200.0,2.4838,2.4875,2.4969,0.125,0.094,0.1,3.595,0.007813,0.007812,0.372,598.8,37.0,-210.0,170.0,242.65
201.0,2.5486,2.486,2.5208,0.121,0.156,0.1,3.957,0.007813,0.007812,0.654,645.6,35.0,-348.0,222.0,244.62
202.0,2.4063,2.4837,2.5259,0.117,0.125,0.1,6.421,0.007813,0.007812,0.482,486.5,36.0,-137.0,3770.0,245.94
203.0,2.5263,2.4898,2.5205,0.125,0.156,0.1,9.674,0.007812,0.007812,0.163,1102.0,37.0,-433.0,955.0,247.18
204.0,2.5306,2.4979,2.493,0.121,0.156,0.1,2.743,0.001953,0.001953,0.035,2519.0,35.0,-1410.0,172.0,248.55
205.0,2.5317,2.493,2.493,0.121,0.094,0.1,2.841,0.0004883,0.0004883,0.682,9014.0,35.0,-6400.0,79.0,250.06
206.0,2.4104,2.4882,2.4927,0.121,0.156,0.1,1.71,0.0004883,0.0004883,1.095,2882.0,44.0,-19.0,2980.0,251.25
207.0,2.304,2.4651,2.4928,0.121,0.125,0.1,7.023,0.0009766,0.0009766,0.978,5977.0,41.0,-124.0,1950.0,252.4
208.0,2.4661,2.4627,2.4941,0.117,0.188,0.1,17.38,0.001953,0.001953,1.132,8461.0,44.0,-56.8,587.0,253.46
209.0,2.2848,2.4491,2.4998,0.125,0.25,0.1,4.306,0.003906,0.003906,0.875,1141.0,39.0,-119.0,286.0,254.73
210.0,2.6479,2.4554,2.513,0.129,0.031,0.1,9.581,0.007812,0.007812,0.639,787.6,38.0,-118.0,1090.0,256.03
211.0,2.406,2.4468,2.5266,0.117,0.156,0.1,4.872,0.007812,0.007812,0.393,5825.0,36.0,-5440.0,60.7,257.29
212.0,2.5366,2.4457,2.503,0.129,0.031,0.1,1.265,0.007813,0.007812,1.079,146.2,38.0,-30.5,1280.0,258.66
213.0,2.4424,2.4486,2.5014,0.133,0.094,0.1,4.51,0.01563,0.01562,-0.518,929.1,36.0,-858.0,89.0,260.22
214.0,2.4896,2.4533,2.5014,0.133,0.031,0.1,2.656,0.003906,0.003906,0.513,1420.0,35.0,-940.0,86.9,261.44
215.0,2.3412,2.4574,2.4928,0.121,0.125,0.1,3.171,0.003906,0.003906,1.013,784.4,37.0,-239.0,155.0,262.56
216.0,2.4122,2.454,2.4912,0.117,0.188,0.1,1.87,0.007813,0.007812,0.431,458.0,36.0,-411.0,299.0,263.67
217.0,2.3816,2.4538,2.4865,0.121,0.156,0.1,1.37,0.007813,0.007812,0.018,2484.0,36.0,-2410.0,78.6,264.79
218.0,2.4821,2.4498,2.4865,0.121,0.094,0.1,2.116,0.001953,0.001953,0.93,1370.0,35.0,-739.0,309.0,266.0
219.0,2.3897,2.4511,2.4876,0.121,0.094,0.1,1.76,0.003906,0.003906,0.475,1050.0,35.0,-900.0,758.0,267.62
220.0,2.4139,2.4476,2.4901,0.121,0.156,0.1,8.95,0.003906,0.003906,0.927,2276.0,43.0,-32.9,272.0,268.89
221.0,2.4888,2.4446,2.489,0.121,0.062,0.1,3.911,0.007813,0.007812,1.597,445.8,38.0,-72.1,199.0,270.12
222.0,2.5303,2.4508,2.4841,0.117,0.125,0.1,3.513,0.01563,0.01562,0.494,236.9,35.0,-161.0,2810.0,271.61
223.0,2.3424,2.4416,2.4839,0.121,0.156,0.1,1.748,0.01563,0.01562,-0.052,1824.0,36.0,-1760.0,73.1,273.25
224.0,2.6099,2.4456,2.4839,0.121,0.125,0.1,16.71,0.003906,0.003906,0.656,4118.0,42.0,-42.5,236.0,274.47
225.0,2.4033,2.4392,2.4831,0.129,0.031,0.1,4.128,0.003906,0.003906,1.233,1017.0,39.0,-80.6,146.0,275.94
226.0,2.5874,2.448,2.4841,0.125,0.156,0.1,2.069,0.007812,0.007812,1.795,325.3,37.0,-109.0,78.6,277.44
227.0,2.3334,2.4495,2.4728,0.129,0.219,0.1,2.794,0.01562,0.01562,0.243,219.8,37.0,-94.0,66.8,278.83
228.0,2.5526,2.4538,2.4551,0.133,0.0,0.1,1.645,0.003906,0.003906,0.965,405.2,35.0,-243.0,630.0,280.31
229.0,2.5377,2.4665,2.4551,0.137,0.0,0.1,6.647,0.007813,0.007812,0.549,999.8,38.0,-179.0,67.5,281.59
230.0,2.4322,2.4557,2.4604,0.129,0.125,0.1,2.626,0.007812,0.007812,1.161,300.4,39.0,-21.6,301.0,283.15
231.0,2.4076,2.4558,2.4649,0.129,0.062,0.1,9.293,0.01562,0.01562,0.498,513.6,38.0,-101.0,467.0,284.78
232.0,2.4875,2.4533,2.4816,0.125,0.156,0.1,17.67,0.01562,0.01562,0.424,837.8,40.0,-35.5,376.0,286.47
233.0,2.3408,2.4482,2.5038,0.125,0.094,0.1,3.56,0.01563,0.01562,-0.225,2882.0,36.0,-2820.0,1370.0,287.76
234.0,2.3767,2.4426,2.5038,0.125,0.031,0.1,1.765,0.003906,0.003906,0.99,400.5,38.0,-80.1,292.0,288.97
235.0,2.3539,2.4432,2.4926,0.121,0.156,0.1,13.91,0.007812,0.007812,0.422,1240.0,38.0,-240.0,995.0,290.59
236.0,2.6011,2.4527,2.4828,0.121,0.062,0.1,2.325,0.007813,0.007812,1.185,544.8,35.0,-382.0,223.0,292.01
237.0,2.3982,2.4535,2.4979,0.121,0.062,0.1,3.88,0.01563,0.01562,0.309,429.4,36.0,-383.0,1570.0,293.46
238.0,2.5287,2.4558,2.477,0.125,0.094,0.1,4.476,0.01563,0.01562,2.474,200.6,37.0,-81.0,388.0,295.04
239.0,2.5857,2.4656,2.4702,0.129,0.094,0.1,3.071,0.03125,0.03125,0.391,163.6,36.0,-145.0,260.0,296.36
240.0,2.2253,2.4562,2.4584,0.121,0.188,0.1,3.725,0.03125,0.03125,0.71,95.67,36.0,-25.2,362.0,297.78
241.0,2.3964,2.4516,2.4601,0.117,0.094,0.1,7.189,0.03125,0.03125,-0.035,778.6,35.0,-577.0,170.0,299.18
242.0,2.7153,2.4608,2.4601,0.117,0.094,0.1,7.411,0.007812,0.007812,0.445,2573.0,35.0,-1720.0,2310.0,300.95
243.0,2.4373,2.4656,2.4762,0.125,0.219,0.1,3.539,0.007813,0.007812,0.1,4123.0,36.0,-3950.0,157.0,302.9
244.0,2.4492,2.4575,2.4641,0.133,0.094,0.1,3.234,0.001953,0.001953,0.991,1506.0,40.0,-54.2,425.0,304.36
245.0,2.3325,2.454,2.4663,0.129,0.156,0.1,5.79,0.003906,0.003906,0.973,1343.0,37.0,-509.0,1460.0,305.68
246.0,2.3966,2.4444,2.4702,0.129,0.094,0.1,10.3,0.007813,0.007812,1.09,1168.0,35.0,-763.0,815.0,307.1
247.0,2.4343,2.4495,2.4649,0.117,0.156,0.1,1.581,0.01563,0.01562,1.295,99.32,37.0,-29.6,487.0,308.21
248.0,2.3773,2.4407,2.4627,0.121,0.094,0.1,2.806,0.03125,0.03125,-0.014,375.4,36.0,-348.0,995.0,309.52
249.0,2.4114,2.4344,2.4627,0.121,0.188,0.1,3.854,0.007813,0.007812,1.593,249.8,38.0,-32.6,1240.0,310.69
250.0,2.5382,2.4397,2.4642,0.125,0.094,0.1,3.97,0.01562,0.01562,-0.034,843.4,36.0,-779.0,61.4,311.74
251.0,2.223,2.4305,2.4642,0.125,0.188,0.1,4.011,0.003906,0.003906,0.324,1300.0,37.0,-499.0,90.9,313.03
252.0,2.4564,2.4289,2.4601,0.125,0.156,0.1,2.014,0.003906,0.003906,0.192,1077.0,36.0,-1010.0,215.0,314.32
253.0,2.5445,2.4391,2.4643,0.121,0.125,0.1,4.753,0.0009766,0.0009766,0.94,5025.0,41.0,-284.0,97.5,315.69
254.0,2.4568,2.4431,2.4653,0.125,0.125,0.1,14.15,0.001953,0.001953,0.919,7322.0,39.0,-643.0,279.0,316.81
255.0,2.3303,2.4419,2.4621,0.125,0.125,0.1,12.61,0.003906,0.003906,0.508,2712.0,40.0,-102.0,970.0,318.15
256.0,2.3928,2.4315,2.4596,0.125,0.094,0.1,7.041,0.003906,0.003906,1.004,1868.0,38.0,-300.0,188.0,319.24
257.0,2.553,2.4392,2.4601,0.125,0.094,0.1,4.341,0.007813,0.007812,0.888,573.5,35.0,-490.0,748.0,320.52
258.0,2.5555,2.4406,2.4606,0.129,0.125,0.1,3.422,0.01563,0.01562,2.05,169.8,36.0,-43.2,2650.0,321.7
259.0,2.3111,2.4269,2.4613,0.117,0.188,0.1,5.512,0.03125,0.03125,-0.104,294.6,35.0,-184.0,78.6,323.12
260.0,2.5963,2.4454,2.4613,0.117,0.125,0.1,5.947,0.007813,0.007812,1.415,597.2,39.0,-147.0,2410.0,324.5
261.0,2.5268,2.4519,2.4635,0.121,0.188,0.1,3.306,0.01562,0.01562,-0.823,241.9,37.0,-103.0,444.0,325.6
262.0,2.4086,2.4366,2.4635,0.121,0.094,0.1,3.401,0.003906,0.003906,0.756,755.7,38.0,-105.0,1010.0,326.81
263.0,2.4484,2.4371,2.4627,0.117,0.188,0.1,2.494,0.007813,0.007812,0.864,347.3,35.0,-173.0,202.0,328.2
264.0,2.43,2.4362,2.4577,0.129,0.125,0.1,11.7,0.01562,0.01562,0.13,755.6,37.0,-271.0,747.0,329.28
265.0,2.5699,2.4481,2.467,0.113,0.125,0.1,8.561,0.003906,0.003906,1.15,1301.0,41.0,-20.7,1160.0,330.74
266.0,2.7067,2.4636,2.4723,0.105,0.062,0.1,5.107,0.007813,0.007812,1.38,593.3,35.0,-330.0,2170.0,332.34
267.0,2.4394,2.4638,2.4657,0.113,0.094,0.1,2.854,0.01562,0.01562,0.82,108.3,38.0,-14.0,1310.0,333.95
268.0,2.4242,2.4662,2.4622,0.113,0.219,0.1,4.087,0.03125,0.03125,-0.203,1328.0,36.0,-1260.0,292.0,335.83
269.0,2.4239,2.4668,2.4622,0.113,0.125,0.1,5.003,0.007813,0.007812,0.848,335.9,38.0,-73.0,1230.0,337.36
270.0,2.6654,2.4731,2.4591,0.117,0.094,0.1,5.81,0.01562,0.01562,-0.027,349.7,35.0,-215.0,304.0,338.64
271.0,2.6987,2.4969,2.4591,0.117,0.125,0.1,3.785,0.003906,0.003906,1.05,804.6,38.0,-101.0,1160.0,339.9
272.0,2.4409,2.4962,2.4585,0.121,0.125,0.1,11.2,0.007812,0.007812,0.327,3140.0,35.0,-2180.0,107.0,341.16
273.0,2.6322,2.5005,2.4591,0.117,0.094,0.1,5.296,0.007813,0.007812,0.6,454.3,37.0,-189.0,1910.0,342.48
274.0,2.573,2.5064,2.4535,0.125,0.062,0.1,2.353,0.007812,0.007812,0.234,866.9,36.0,-829.0,4490.0,343.93
275.0,2.6265,2.5212,2.4587,0.109,0.062,0.1,2.15,0.001953,0.001953,1.015,1157.0,37.0,-486.0,230.0,344.99
276.0,2.313,2.5172,2.4571,0.109,0.25,0.1,7.29,0.003906,0.003906,0.502,2157.0,36.0,-590.0,83.3,346.21
277.0,2.3769,2.5084,2.4616,0.117,0.125,0.1,1.989,0.003906,0.003906,0.536,667.1,36.0,-643.0,1760.0,347.46
278.0,2.3045,2.4958,2.4603,0.117,0.125,0.1,11.58,0.003906,0.003906,1.283,1400.0,42.0,-38.6,2770.0,348.9
279.0,2.4538,2.503,2.4568,0.105,0.125,0.1,3.44,0.007813,0.007812,-0.068,672.1,35.0,-392.0,379.0,350.38
280.0,2.1741,2.4818,2.4568,0.105,0.125,0.1,1.753,0.001953,0.001953,0.997,861.1,37.0,-265.0,101.0,352.02
281.0,2.589,2.485,2.4572,0.117,0.062,0.1,2.999,0.003906,0.003906,1.125,712.7,40.0,-81.4,1020.0,353.36
282.0,2.6235,2.4957,2.4566,0.105,0.062,0.1,7.882,0.007813,0.007812,1.027,1734.0,37.0,-862.0,133.0,354.72
283.0,2.5145,2.499,2.4584,0.113,0.094,0.1,1.774,0.01562,0.01562,1.064,90.48,37.0,-26.8,561.0,356.22
284.0,2.3297,2.494,2.4535,0.117,0.125,0.1,1.733,0.03125,0.03125,0.305,159.0,36.0,-137.0,2740.0,357.69
285.0,2.1825,2.4746,2.4401,0.105,0.125,0.1,8.473,0.03125,0.03125,-0.223,250.2,37.0,-97.1,1610.0,359.33
286.0,2.3679,2.4577,2.4401,0.105,0.156,0.1,3.189,0.007813,0.007812,1.093,532.5,35.0,-306.0,239.0,360.64
287.0,2.4582,2.4586,2.4438,0.125,0.125,0.1,4.266,0.01562,0.01562,0.066,1664.0,36.0,-1650.0,1300.0,362.22
288.0,2.5614,2.4655,2.4438,0.125,0.062,0.1,3.805,0.003906,0.003906,0.572,1744.0,37.0,-853.0,89.4,363.68
289.0,2.5774,2.4732,2.4492,0.125,0.062,0.1,2.734,0.003906,0.003906,1.039,539.1,37.0,-245.0,709.0,365.33
290.0,2.6646,2.4731,2.4433,0.125,0.062,0.1,5.276,0.007813,0.007812,1.034,617.0,36.0,-157.0,153.0,366.66
291.0,2.2325,2.4498,2.4648,0.129,0.094,0.1,8.261,0.01562,0.01562,0.114,500.9,37.0,-225.0,1090.0,367.78
292.0,2.4572,2.4506,2.456,0.137,0.094,0.1,2.955,0.003906,0.003906,1.02,606.3,38.0,-81.0,594.0,369.12
293.0,2.5525,2.4466,2.4567,0.141,0.062,0.1,2.615,0.007813,0.007812,0.899,328.7,37.0,-94.5,84.2,370.28
294.0,2.3528,2.4356,2.4649,0.133,0.125,0.1,5.614,0.01562,0.01562,0.278,918.6,36.0,-801.0,315.0,371.4
295.0,2.427,2.4257,2.4538,0.121,0.125,0.1,5.154,0.01563,0.01562,0.529,732.8,35.0,-494.0,407.0,372.7
296.0,2.727,2.4464,2.4491,0.098,0.094,0.1,5.072,0.01562,0.01562,0.039,1956.0,36.0,-1720.0,42.9,374.09
297.0,2.4954,2.4523,2.4491,0.098,0.062,0.1,2.555,0.003906,0.003906,0.127,3074.0,36.0,-2720.0,52.9,375.59
298.0,2.2907,2.4516,2.4556,0.105,0.094,0.1,2.191,0.0009766,0.0009766,0.907,2497.0,37.0,-1130.0,158.0,376.97
299.0,2.2208,2.4399,2.4548,0.109,0.219,0.1,3.784,0.001953,0.001953,1.014,1752.0,41.0,-102.0,542.0,378.25
300.0,2.4822,2.4553,2.4537,0.105,0.094,0.1,14.16,0.003906,0.003906,0.691,4886.0,37.0,-1430.0,76.5,379.66
301.0,2.3297,2.4424,2.4531,0.113,0.219,0.1,8.126,0.003906,0.003906,1.226,1854.0,41.0,-114.0,437.0,381.15
302.0,2.3901,2.4307,2.4543,0.109,0.125,0.1,2.421,0.007813,0.007812,0.053,739.9,36.0,-647.0,1010.0,382.53
303.0,2.5164,2.4308,2.4543,0.109,0.125,0.1,3.0,0.001953,0.001953,1.1,1544.0,36.0,-386.0,51.4,383.91
304.0,2.3659,2.4326,2.4541,0.105,0.125,0.1,4.059,0.003906,0.003906,0.266,1210.0,36.0,-324.0,225.0,385.13
305.0,2.3944,2.4432,2.4543,0.113,0.156,0.1,5.027,0.003906,0.003906,1.194,1283.0,39.0,-138.0,95.9,386.57
306.0,2.3739,2.4435,2.4534,0.117,0.062,0.1,2.709,0.007812,0.007812,0.949,316.2,38.0,-50.4,2740.0,387.99
307.0,2.4753,2.4444,2.4561,0.113,0.094,0.1,5.57,0.01562,0.01562,0.084,387.7,37.0,-136.0,160.0,389.25
308.0,2.4199,2.4373,2.4561,0.113,0.094,0.1,3.989,0.003906,0.003906,0.983,1006.0,38.0,-181.0,127.0,390.8
309.0,2.2537,2.4211,2.4515,0.117,0.094,0.1,2.539,0.007812,0.007812,0.843,690.1,36.0,-676.0,158.0,392.16
310.0,2.3873,2.4072,2.4578,0.109,0.125,0.1,6.474,0.01563,0.01562,-0.086,684.9,35.0,-361.0,1180.0,393.33
311.0,2.2961,2.4104,2.4578,0.109,0.156,0.1,3.263,0.003906,0.003906,0.887,1608.0,35.0,-974.0,562.0,394.47
312.0,2.6406,2.4196,2.4561,0.098,0.0,0.1,1.904,0.007813,0.007812,-0.006,5149.0,36.0,-5040.0,155.0,395.81
313.0,2.3612,2.41,2.4561,0.098,0.125,0.1,7.624,0.001953,0.001953,1.237,3278.0,40.0,-129.0,934.0,397.41
314.0,2.4758,2.4162,2.4521,0.098,0.031,0.1,4.35,0.003906,0.003906,0.374,1644.0,35.0,-857.0,1570.0,398.77
315.0,2.505,2.4201,2.4571,0.102,0.125,0.1,13.14,0.003906,0.003906,0.887,2429.0,39.0,-152.0,1360.0,400.52
316.0,2.4796,2.4077,2.448,0.09,0.125,0.1,1.436,0.007812,0.007812,0.156,2385.0,36.0,-2330.0,129.0,401.92
317.0,2.3772,2.4018,2.46,0.102,0.094,0.1,2.686,0.001953,0.001953,1.111,1148.0,39.0,-93.4,944.0,403.42
318.0,2.5295,2.4137,2.461,0.102,0.031,0.1,5.574,0.003906,0.003906,1.245,1648.0,38.0,-389.0,65.3,405.05
319.0,2.4195,2.4237,2.4544,0.094,0.062,0.1,8.092,0.007813,0.007812,0.848,780.3,38.0,-156.0,737.0,406.44
320.0,2.5946,2.4293,2.4438,0.09,0.094,0.1,7.414,0.01563,0.01562,0.508,1289.0,35.0,-981.0,312.0,407.96
321.0,2.3354,2.4296,2.4529,0.121,0.188,0.1,3.698,0.01562,0.01562,-0.193,259.0,37.0,-118.0,73.4,409.35
322.0,2.5237,2.4363,2.4529,0.121,0.031,0.1,8.601,0.003906,0.003906,0.577,3473.0,37.0,-1500.0,44.1,410.95
323.0,2.5664,2.4388,2.4611,0.102,0.094,0.1,14.2,0.003906,0.003906,0.699,4070.0,38.0,-510.0,55.8,412.52
324.0,2.4541,2.4432,2.4539,0.117,0.062,0.1,5.265,0.003906,0.003906,0.864,1603.0,38.0,-381.0,60.0,414.03
325.0,2.5328,2.4501,2.4391,0.125,0.062,0.1,5.944,0.007812,0.007812,0.649,1123.0,35.0,-762.0,4940.0,415.69
326.0,2.4654,2.4547,2.4326,0.137,0.031,0.1,2.474,0.007813,0.007812,0.655,552.6,35.0,-387.0,463.0,417.1
327.0,2.6638,2.4641,2.4452,0.121,0.094,0.1,5.253,0.007813,0.007812,0.647,739.5,38.0,-176.0,174.0,418.43
328.0,2.3694,2.4616,2.4363,0.137,0.156,0.1,1.573,0.007813,0.007812,1.227,241.7,35.0,-121.0,1790.0,419.92
329.0,2.3299,2.4654,2.4422,0.137,0.125,0.1,1.521,0.01562,0.01562,-0.603,681.8,36.0,-665.0,414.0,421.34
330.0,2.4538,2.4687,2.4422,0.137,0.156,0.1,4.541,0.003906,0.003906,0.481,1468.0,36.0,-392.0,77.2,422.9
331.0,2.5919,2.4835,2.4459,0.141,0.062,0.1,2.76,0.003906,0.003906,0.917,728.4,35.0,-532.0,186.0,424.6
332.0,2.4549,2.4742,2.4473,0.137,0.094,0.1,2.434,0.007812,0.007812,0.338,542.6,35.0,-350.0,57.4,425.71
333.0,2.3966,2.476,2.4481,0.145,0.156,0.1,1.957,0.007812,0.007812,0.211,638.9,36.0,-551.0,71.4,427.15
334.0,2.5055,2.4775,2.4383,0.145,0.031,0.1,4.462,0.001953,0.001953,1.007,2258.0,42.0,-18.1,275.0,428.58
335.0,2.3706,2.4707,2.4384,0.145,0.094,0.1,3.341,0.003906,0.003906,0.904,773.4,36.0,-219.0,730.0,429.86
336.0,2.4162,2.4676,2.4385,0.148,0.062,0.1,2.684,0.007812,0.007812,0.03,4070.0,36.0,-3910.0,648.0,431.38
337.0,2.3566,2.4665,2.4385,0.148,0.156,0.1,2.629,0.001953,0.001953,0.898,1183.0,35.0,-720.0,3280.0,433.08
338.0,2.4851,2.4643,2.4378,0.152,0.094,0.1,9.375,0.003906,0.003906,0.682,2387.0,41.0,-135.0,214.0,434.61
339.0,2.4422,2.4655,2.4352,0.148,0.125,0.1,3.57,0.003906,0.003906,0.998,903.7,40.0,-38.2,74.1,436.03
340.0,2.4855,2.46,2.4363,0.152,0.125,0.1,6.918,0.007812,0.007812,0.187,865.2,40.0,-44.2,215.0,437.29
341.0,2.4026,2.4634,2.4414,0.145,0.156,0.1,4.007,0.001953,0.001953,0.996,1816.0,40.0,-69.7,2390.0,438.65
342.0,2.3948,2.4569,2.4425,0.145,0.156,0.1,0.6078,0.003906,0.003906,0.986,145.6,38.0,-26.2,116.0,439.9
343.0,2.2642,2.4418,2.4447,0.148,0.062,0.1,3.155,0.007813,0.007812,0.104,455.8,37.0,-157.0,40.9,441.13
344.0,2.264,2.4323,2.4431,0.141,0.094,0.1,1.967,0.001953,0.001953,0.975,999.4,37.0,-377.0,27.9,442.53
345.0,2.3327,2.4223,2.4428,0.141,0.031,0.1,1.374,0.003906,0.003906,0.057,3578.0,36.0,-3510.0,523.0,443.94
346.0,2.2463,2.4113,2.4428,0.141,0.219,0.1,2.92,0.0009766,0.0009766,0.996,3034.0,40.0,-119.0,50.9,445.19
347.0,2.3789,2.3971,2.4441,0.137,0.156,0.1,2.052,0.001953,0.001953,0.99,1067.0,38.0,-192.0,36.5,447.38
348.0,2.449,2.4011,2.4447,0.137,0.031,0.1,2.687,0.003906,0.003906,0.734,885.8,37.0,-377.0,59.8,448.82
349.0,2.5504,2.4121,2.4395,0.145,0.062,0.1,1.32,0.003906,0.003906,1.052,337.9,38.0,-56.8,496.0,450.17
350.0,2.3868,2.4087,2.4358,0.145,0.188,0.1,1.977,0.007812,0.007812,0.824,198.1,39.0,-20.5,171.0,451.55
351.0,2.4099,2.3996,2.4341,0.148,0.062,0.1,8.727,0.01563,0.01562,0.717,499.9,39.0,-35.1,170.0,453.15
352.0,2.4122,2.3975,2.441,0.121,0.219,0.1,2.185,0.01562,0.01562,0.16,484.1,36.0,-456.0,81.8,454.38
353.0,2.5537,2.4054,2.4259,0.145,0.062,0.1,1.952,0.003906,0.003906,0.986,466.6,39.0,-46.6,427.0,456.41
354.0,2.404,2.4003,2.4266,0.148,0.125,0.1,1.255,0.007813,0.007812,0.865,161.7,35.0,-106.0,404.0,457.99
355.0,2.3969,2.4016,2.4253,0.148,0.094,0.1,2.102,0.01562,0.01562,0.78,125.9,37.0,-47.4,1130.0,459.17
356.0,2.4524,2.4034,2.4263,0.148,0.094,0.1,1.342,0.03125,0.03125,0.974,39.2,35.0,-28.2,130.0,460.69
357.0,2.4452,2.4078,2.4246,0.145,0.094,0.1,1.859,0.0625,0.0625,-0.215,80.97,36.0,-75.4,59.0,462.34
358.0,2.2673,2.397,2.4246,0.145,0.094,0.1,2.096,0.01563,0.01562,0.118,900.1,36.0,-833.0,42.4,463.78
359.0,2.3402,2.3919,2.4261,0.148,0.125,0.1,2.483,0.003906,0.003906,0.886,608.5,40.0,-70.3,72.1,465.23
360.0,2.4041,2.3878,2.4257,0.145,0.094,0.1,0.7376,0.007813,0.007812,1.057,85.59,38.0,-11.9,326.0,466.58
361.0,2.3628,2.3858,2.4268,0.141,0.125,0.1,1.564,0.01563,0.01562,0.796,97.89,37.0,-35.7,142.0,467.96
362.0,2.4936,2.3907,2.4287,0.137,0.062,0.1,1.148,0.03125,0.03125,0.899,27.76,35.0,-18.2,552.0,469.44
363.0,2.4272,2.3989,2.4315,0.125,0.156,0.1,4.196,0.0625,0.0625,0.166,74.94,35.0,-56.9,166.0,470.78
364.0,2.5452,2.4129,2.4173,0.141,0.156,0.1,15.14,0.01562,0.01562,0.376,934.6,36.0,-243.0,161.0,472.57
365.0,2.459,2.4193,2.4309,0.113,0.062,0.1,4.586,0.01563,0.01562,1.077,228.5,37.0,-99.2,517.0,474.27
366.0,2.3632,2.4251,2.4415,0.105,0.062,0.1,3.646,0.03125,0.03125,0.073,652.8,36.0,-571.0,128.0,476.07
367.0,2.4603,2.4292,2.4415,0.105,0.125,0.1,2.149,0.007813,0.007812,1.068,246.3,38.0,-41.8,327.0,477.49
368.0,2.4901,2.4312,2.4292,0.109,0.062,0.1,1.068,0.01562,0.01562,-0.326,235.1,36.0,-208.0,473.0,479.2
369.0,2.3284,2.4201,2.4292,0.109,0.125,0.1,3.878,0.003906,0.003906,0.908,1079.0,35.0,-592.0,493.0,480.48
370.0,2.3969,2.4206,2.4358,0.105,0.156,0.1,6.678,0.007813,0.007812,1.05,651.9,39.0,-48.2,2090.0,481.88
371.0,2.3954,2.4199,2.4193,0.117,0.156,0.1,2.14,0.01563,0.01562,0.939,126.6,38.0,-20.9,1000.0,483.72
372.0,2.3648,2.4175,2.4096,0.121,0.156,0.1,6.94,0.03125,0.03125,0.793,145.4,35.0,-86.4,1230.0,485.04
373.0,2.5745,2.4186,2.4171,0.117,0.125,0.1,6.648,0.0625,0.0625,0.776,48.34,37.0,-13.2,684.0,487.03
374.0,2.4638,2.4216,2.4047,0.141,0.094,0.1,1.18,0.125,0.125,-0.005,1469.0,36.0,-1470.0,248.0,488.84
375.0,2.2345,2.4134,2.4047,0.141,0.094,0.1,6.525,0.03125,0.03125,-0.123,463.1,35.0,-323.0,363.0,490.68
376.0,2.4253,2.4121,2.4047,0.141,0.062,0.1,2.528,0.007812,0.007812,1.303,275.8,39.0,-20.0,1160.0,492.58
377.0,2.5048,2.4151,2.3986,0.145,0.094,0.1,3.482,0.01563,0.01562,0.085,2441.0,36.0,-2300.0,170.0,493.89
378.0,2.3939,2.4214,2.3986,0.145,0.094,0.1,1.888,0.003906,0.003906,1.004,431.3,40.0,-21.8,824.0,495.46
