step,loss,loss_avg10,probe_loss,probe_accuracy,batch_accuracy,lr,grad_norm,step_norm,wall_clock_s
3080.0,2.0589,2.0272,2.0301,0.195,0.219,0.03,2.583,0.07748,10.19
3090.0,1.9536,2.0442,2.0796,0.207,0.344,0.03,1.482,0.04447,10.22
3100.0,1.8245,2.0178,2.0313,0.238,0.312,0.03,1.999,0.05998,10.25
3110.0,1.8941,1.986,2.0078,0.246,0.188,0.03,3.103,0.09309,10.28
3120.0,1.9155,1.9618,1.9895,0.254,0.281,0.03,2.014,0.06043,10.31
3130.0,1.7933,1.9494,1.9912,0.234,0.406,0.03,2.678,0.08035,10.34
3140.0,2.0849,1.9556,1.9894,0.238,0.281,0.03,3.367,0.101,10.37
3150.0,1.8539,1.9876,2.0277,0.262,0.25,0.03,1.57,0.0471,10.4
3160.0,1.9638,1.9941,1.9928,0.219,0.219,0.03,2.763,0.08289,10.43
3170.0,2.3226,1.9918,2.0865,0.254,0.188,0.03,1.655,0.04966,10.47
3180.0,1.7902,1.9735,2.0096,0.246,0.312,0.03,1.348,0.04045,10.5
3190.0,2.0703,2.012,1.9903,0.262,0.406,0.03,1.663,0.04988,10.53
3200.0,1.88,2.031,1.9836,0.223,0.219,0.03,1.828,0.05483,10.56
3210.0,1.7468,1.982,1.9992,0.25,0.438,0.03,3.187,0.0956,10.59
3220.0,1.8752,1.9213,2.0351,0.23,0.281,0.03,1.86,0.0558,10.62
3230.0,1.7804,1.909,1.9988,0.211,0.344,0.03,2.446,0.07339,10.65
3240.0,1.8988,1.9818,2.007,0.25,0.375,0.03,2.055,0.06165,10.68
3250.0,1.9002,2.026,2.0123,0.262,0.25,0.03,3.117,0.09352,10.71
3260.0,2.1495,1.9847,1.992,0.254,0.281,0.03,1.801,0.05402,10.74
3270.0,1.8193,1.9839,2.0143,0.258,0.219,0.03,1.711,0.05133,10.77
3280.0,1.9396,1.9717,1.9928,0.242,0.25,0.03,1.642,0.04925,10.8
3290.0,1.9813,1.9497,2.005,0.234,0.312,0.03,1.161,0.03483,10.85
3300.0,1.8527,1.9757,2.0297,0.176,0.156,0.03,1.467,0.044,10.89
3310.0,1.7834,1.9616,1.9972,0.219,0.438,0.03,2.866,0.08599,10.92
3320.0,1.9104,1.9624,2.0113,0.219,0.312,0.03,3.694,0.1108,10.95
3330.0,1.9037,1.9679,1.9819,0.223,0.25,0.03,1.28,0.0384,10.99
3340.0,2.1332,1.9841,2.0098,0.234,0.281,0.03,2.063,0.06188,11.02
3350.0,1.8049,1.9796,1.9976,0.215,0.406,0.03,2.699,0.08098,11.05
3360.0,1.9626,1.9495,1.9847,0.238,0.188,0.03,1.839,0.05518,11.09
3370.0,1.8954,1.9584,2.0212,0.27,0.281,0.03,3.204,0.09611,11.13
3380.0,2.0514,1.9872,1.9764,0.258,0.312,0.03,2.239,0.06717,11.16
3390.0,1.7615,1.9641,1.9912,0.227,0.281,0.03,1.806,0.05417,11.19
3400.0,1.7896,1.9396,2.0769,0.195,0.438,0.03,2.689,0.08067,11.22
3410.0,2.1049,2.0345,2.1306,0.168,0.281,0.03,2.458,0.07374,11.25
3420.0,1.7033,2.0579,1.9836,0.227,0.375,0.03,2.011,0.06032,11.28
3430.0,2.1151,2.0009,2.1451,0.184,0.125,0.03,3.491,0.1047,11.31
3440.0,1.9265,1.9743,2.0121,0.23,0.125,0.03,2.142,0.06427,11.34
3450.0,2.1274,1.964,2.1093,0.234,0.281,0.03,4.317,0.1295,11.38
3460.0,1.8645,1.9749,2.0149,0.238,0.312,0.03,1.473,0.04418,11.41
3470.0,1.7735,1.9488,2.0182,0.234,0.25,0.03,1.881,0.05644,11.44
3480.0,2.1472,1.9862,2.0019,0.242,0.094,0.03,2.669,0.08006,11.48
3490.0,1.878,1.9872,1.9776,0.254,0.25,0.03,2.87,0.08611,11.52
3500.0,2.2169,1.9493,2.2083,0.164,0.062,0.03,2.811,0.08434,11.55
3510.0,2.1072,1.9977,1.9876,0.254,0.281,0.03,1.347,0.0404,11.58
3520.0,1.9949,1.9911,2.1478,0.18,0.281,0.03,2.175,0.06524,11.61
3530.0,1.8613,2.0205,1.9929,0.238,0.25,0.03,1.266,0.03798,11.64
3540.0,1.8575,1.975,2.0048,0.227,0.25,0.03,3.008,0.09025,11.68
3550.0,1.9222,1.9069,2.0038,0.242,0.281,0.03,3.345,0.1004,11.71
3560.0,2.0957,1.9853,2.0097,0.223,0.25,0.03,2.173,0.06518,11.75
3570.0,1.995,1.9921,2.0024,0.246,0.281,0.03,3.865,0.116,11.78
3580.0,2.0066,1.9778,2.0344,0.254,0.312,0.03,1.746,0.05239,11.81
3590.0,1.7747,1.9808,1.9943,0.25,0.344,0.03,1.892,0.05677,11.85
3600.0,1.9215,1.9793,2.0399,0.227,0.25,0.03,2.694,0.08081,11.88
3610.0,1.9475,1.9961,2.0199,0.258,0.219,0.03,2.097,0.06291,11.92
3620.0,2.1337,1.9846,1.9915,0.25,0.344,0.03,2.781,0.08342,11.95
3630.0,1.9877,1.9865,2.0117,0.254,0.344,0.03,2.35,0.0705,11.98
3640.0,1.8982,2.0081,2.0042,0.281,0.25,0.03,1.78,0.0534,12.01
3650.0,1.9867,2.0099,1.9865,0.254,0.219,0.03,1.771,0.05312,12.05
3660.0,1.9965,1.994,1.9808,0.254,0.219,0.03,1.611,0.04834,12.11
3670.0,1.7595,1.9784,1.992,0.234,0.344,0.03,1.807,0.05421,12.16
3680.0,1.9184,1.9816,2.0098,0.23,0.312,0.03,1.491,0.04473,12.2
3690.0,1.7827,1.9524,2.013,0.207,0.406,0.03,2.18,0.06541,12.23
3700.0,1.7717,1.9137,1.9895,0.227,0.25,0.03,1.867,0.05601,12.27
3710.0,1.9888,1.981,2.0021,0.23,0.188,0.03,2.235,0.06706,12.3
3720.0,2.0149,2.0,1.9789,0.223,0.25,0.03,2.065,0.06195,12.34
3730.0,1.7291,1.9069,2.0343,0.254,0.344,0.03,1.613,0.04839,12.37
3740.0,2.0427,1.9281,2.0117,0.234,0.156,0.03,1.411,0.04232,12.41
3750.0,1.8292,1.971,2.0308,0.238,0.25,0.03,1.696,0.05089,12.44
3760.0,1.9112,1.9768,2.0198,0.238,0.406,0.03,2.178,0.06535,12.48
3770.0,2.0161,2.0064,2.0249,0.234,0.125,0.03,2.827,0.08481,12.52
3780.0,2.1314,1.989,1.9786,0.242,0.156,0.03,1.704,0.05113,12.55
3790.0,2.154,1.9874,1.9871,0.258,0.188,0.03,2.201,0.06604,12.59
3800.0,2.1395,2.0192,2.0156,0.266,0.188,0.03,2.782,0.08347,12.62
3810.0,1.9671,2.0276,2.0226,0.227,0.25,0.03,2.187,0.0656,12.65
3820.0,2.0181,1.9887,2.0289,0.215,0.344,0.03,1.98,0.05941,12.69
3830.0,1.9561,1.9725,1.9853,0.273,0.375,0.03,2.684,0.08053,12.72
3840.0,1.763,1.9534,1.993,0.273,0.281,0.03,1.751,0.05252,12.75
3850.0,2.0095,1.9483,1.9901,0.258,0.281,0.03,1.381,0.04142,12.78
3860.0,1.8728,1.941,2.0188,0.258,0.375,0.03,2.255,0.06764,12.82
3870.0,2.1165,1.9426,1.9747,0.242,0.312,0.03,1.727,0.05181,12.85
3880.0,2.4351,1.9871,2.0364,0.211,0.125,0.03,2.626,0.07877,12.88
3890.0,2.0552,1.9825,1.9942,0.223,0.25,0.03,1.845,0.05534,12.92
3900.0,1.7457,1.9616,1.9999,0.258,0.375,0.03,1.984,0.05951,12.96
3910.0,2.0162,1.9642,1.9767,0.242,0.25,0.03,1.465,0.04395,12.99
3920.0,2.1321,1.9715,2.0634,0.191,0.281,0.03,2.543,0.0763,13.02
3930.0,1.945,1.997,1.9828,0.238,0.312,0.03,1.789,0.05366,13.05
3940.0,1.9241,1.9896,1.9862,0.223,0.25,0.03,3.156,0.09469,13.09
3950.0,1.9059,1.9273,1.9808,0.258,0.281,0.03,2.456,0.07368,13.12
3960.0,2.0509,1.952,1.9793,0.246,0.188,0.03,3.236,0.09709,13.15
3970.0,2.1012,1.9775,1.9746,0.25,0.188,0.03,2.106,0.06318,13.18
3980.0,1.8892,1.9441,2.012,0.223,0.281,0.03,4.807,0.1442,13.22
3990.0,2.0176,1.963,1.9818,0.262,0.281,0.03,1.525,0.04574,13.25
4000.0,2.1002,1.9724,1.9807,0.27,0.312,0.03,2.959,0.08876,13.28
4010.0,2.1321,1.9608,2.0111,0.254,0.219,0.03,1.917,0.0575,13.31
4020.0,1.8146,1.9578,1.9722,0.254,0.219,0.03,1.735,0.05205,13.34
4030.0,2.1498,1.9581,1.9883,0.246,0.312,0.03,2.906,0.08718,13.37
4040.0,1.5274,1.9647,2.0197,0.262,0.469,0.03,1.063,0.03189,13.41
4050.0,1.7596,1.9341,1.9757,0.25,0.312,0.03,2.056,0.06167,13.44
4060.0,2.0905,1.9067,1.9852,0.227,0.219,0.03,2.228,0.06684,13.47
4070.0,1.793,1.9363,1.9796,0.262,0.438,0.03,2.985,0.08956,13.5
4080.0,1.9476,1.9761,1.9667,0.25,0.344,0.03,1.704,0.05111,13.53
4090.0,1.8127,1.9777,1.9908,0.211,0.312,0.03,2.711,0.08134,13.56
4100.0,1.966,1.9493,1.986,0.25,0.188,0.03,2.03,0.06091,13.59
4110.0,2.1931,1.9624,1.9755,0.266,0.094,0.03,2.185,0.06554,13.62
4120.0,1.9415,1.9535,2.0928,0.238,0.25,0.03,3.547,0.1064,13.66
4130.0,1.7234,1.9361,1.9839,0.254,0.344,0.03,1.124,0.03372,13.71
4140.0,1.8476,1.9292,1.9808,0.246,0.344,0.03,1.395,0.04185,13.75
4150.0,1.9446,1.902,1.9836,0.242,0.312,0.03,2.79,0.0837,13.78
4160.0,1.9353,1.9585,1.9797,0.266,0.375,0.03,1.379,0.04137,13.81
4170.0,1.9784,2.0147,1.9944,0.266,0.188,0.03,2.89,0.08669,13.85
4180.0,1.8878,1.9857,2.0016,0.25,0.375,0.03,1.69,0.05071,13.88
4190.0,1.7935,1.9424,2.0127,0.27,0.312,0.03,1.889,0.05668,13.91
4200.0,2.1408,1.941,1.9785,0.262,0.188,0.03,1.119,0.03356,13.94
4210.0,1.7709,1.9522,1.9712,0.215,0.375,0.03,1.322,0.03966,13.98
4220.0,1.8462,1.9287,1.9995,0.258,0.406,0.03,1.646,0.04939,14.01
4230.0,2.0951,1.9092,1.9897,0.258,0.188,0.03,1.547,0.04642,14.04
4240.0,1.8427,1.9365,1.9919,0.27,0.438,0.03,0.828,0.02484,14.07
4250.0,2.1367,1.9482,2.0816,0.246,0.156,0.03,2.957,0.08871,14.1
4260.0,1.809,1.9381,1.982,0.254,0.188,0.03,1.528,0.04583,14.13
4270.0,1.8389,1.9436,1.9739,0.23,0.281,0.03,2.266,0.06799,14.16
4280.0,1.805,1.9284,2.0097,0.277,0.406,0.03,2.25,0.06749,14.19
4290.0,1.8078,1.8713,2.0158,0.258,0.375,0.03,1.722,0.05167,14.22
4300.0,1.7526,1.8452,1.988,0.262,0.438,0.03,2.351,0.07053,14.25
4310.0,2.1917,1.9412,2.079,0.234,0.094,0.03,2.52,0.07561,14.29
4320.0,1.6888,1.9581,1.9906,0.234,0.406,0.03,1.551,0.04654,14.32
4330.0,1.7709,1.9084,1.9757,0.27,0.375,0.03,1.513,0.04538,14.36
4340.0,2.073,1.9576,2.0346,0.242,0.25,0.03,3.442,0.1033,14.39
4350.0,2.0538,1.983,1.9627,0.242,0.375,0.03,1.716,0.05148,14.44
4360.0,2.3984,2.024,2.1468,0.238,0.094,0.03,6.034,0.181,14.48
4370.0,2.0957,2.013,2.0404,0.246,0.125,0.03,5.068,0.152,14.52
4380.0,2.2668,1.9811,1.9984,0.238,0.125,0.03,2.397,0.0719,14.57
4390.0,1.9545,1.9904,1.9907,0.199,0.344,0.03,1.559,0.04676,14.6
4400.0,1.9089,1.9352,2.025,0.246,0.25,0.03,1.993,0.05979,14.63
4410.0,1.9367,1.9081,1.9721,0.246,0.219,0.03,1.494,0.04482,14.66
4420.0,1.9698,1.9293,1.9723,0.266,0.281,0.03,1.657,0.04972,14.7
4430.0,2.1178,1.9338,1.9752,0.238,0.281,0.03,2.457,0.07371,14.73
4440.0,1.8916,1.9501,1.9559,0.227,0.281,0.03,3.622,0.1087,14.76
4450.0,1.9974,1.9551,1.9674,0.234,0.188,0.03,2.745,0.08234,14.79
4460.0,1.9569,1.9574,1.9563,0.277,0.281,0.03,1.606,0.04819,14.83
4470.0,2.0416,1.953,2.0488,0.246,0.188,0.03,4.073,0.1222,14.86
4480.0,1.985,1.9355,1.9959,0.258,0.281,0.03,1.953,0.0586,14.89
4490.0,1.9748,1.9456,1.9672,0.242,0.344,0.03,1.522,0.04567,14.92
4500.0,2.1934,1.9597,1.9849,0.289,0.094,0.03,4.508,0.1352,14.95
4510.0,1.9046,1.9841,1.9706,0.23,0.219,0.03,1.813,0.05438,14.99
4520.0,2.1474,1.9205,1.976,0.266,0.219,0.03,3.981,0.1194,15.02
4530.0,2.0285,1.9219,1.9735,0.254,0.281,0.03,2.345,0.07036,15.05
4540.0,1.9406,2.0162,1.9585,0.246,0.312,0.03,1.424,0.04272,15.08
4550.0,1.7978,1.9905,1.9982,0.25,0.188,0.03,2.512,0.07536,15.11
4560.0,1.832,1.9211,2.0209,0.215,0.281,0.03,3.831,0.1149,15.14
4570.0,1.8046,1.9146,1.9922,0.246,0.344,0.03,1.214,0.03642,15.17
4580.0,1.9436,1.9643,1.9563,0.238,0.219,0.03,2.748,0.08243,15.2
4590.0,1.9948,1.9714,1.991,0.266,0.219,0.03,2.224,0.06671,15.23
4600.0,1.9331,1.9458,2.0925,0.18,0.344,0.03,1.318,0.03953,15.26
4610.0,1.9714,1.9523,1.9588,0.254,0.156,0.03,2.035,0.06104,15.29
4620.0,1.9718,1.9851,1.9675,0.246,0.344,0.03,2.557,0.07672,15.32
4630.0,1.8369,2.0163,1.9855,0.242,0.406,0.03,2.873,0.08618,15.35
4640.0,1.9297,2.0031,1.979,0.266,0.281,0.03,1.727,0.05181,15.38
4650.0,2.067,1.9674,1.9793,0.215,0.156,0.03,2.302,0.06906,15.41
4660.0,2.1809,1.9466,1.9665,0.215,0.125,0.03,2.547,0.07641,15.44
4670.0,1.9948,1.9369,1.9508,0.242,0.25,0.03,1.535,0.04605,15.47
4680.0,2.0563,1.9192,2.0082,0.242,0.25,0.03,2.805,0.08414,15.5
4690.0,2.2198,1.9182,2.1095,0.242,0.156,0.03,3.804,0.1141,15.54
4700.0,1.9556,1.8911,1.9834,0.254,0.312,0.03,3.175,0.09524,15.57
4710.0,1.9045,1.8864,2.0125,0.254,0.312,0.03,2.323,0.06969,15.6
4720.0,1.9728,1.9554,1.9712,0.238,0.188,0.03,1.72,0.05161,15.63
4730.0,1.7784,1.928,1.9812,0.266,0.344,0.03,1.687,0.05062,15.66
4740.0,2.0472,1.9082,1.97,0.242,0.25,0.03,2.931,0.08793,15.69
4750.0,2.0814,1.9688,1.9567,0.258,0.188,0.03,1.861,0.05582,15.72
4760.0,1.8835,1.9572,1.956,0.281,0.25,0.03,2.599,0.07796,15.75
4770.0,1.699,1.9406,1.9439,0.25,0.531,0.03,3.406,0.1022,15.78
4780.0,2.0287,1.9446,2.0112,0.266,0.25,0.03,2.539,0.07618,15.81
4790.0,1.9661,1.9058,1.9577,0.273,0.156,0.03,3.368,0.101,15.84
4800.0,1.8767,1.8951,2.0575,0.238,0.281,0.03,4.061,0.1218,15.87
4810.0,1.7623,1.9296,1.9708,0.281,0.344,0.03,2.781,0.08344,15.9
4820.0,2.1443,1.9743,1.9909,0.242,0.156,0.03,3.665,0.1099,15.93
4830.0,1.7826,1.9865,1.9451,0.254,0.281,0.03,1.868,0.05604,15.96
4840.0,1.7166,1.9171,2.0068,0.223,0.406,0.03,1.269,0.03808,15.99
4850.0,1.9788,1.8991,2.0166,0.234,0.375,0.03,2.02,0.06059,16.02
4860.0,2.0552,1.9594,1.9505,0.238,0.188,0.03,2.969,0.08907,16.05
4870.0,1.9882,1.9756,1.9772,0.246,0.219,0.03,1.828,0.05483,16.08
4880.0,1.9365,1.9581,1.95,0.262,0.25,0.03,2.154,0.06463,16.11
4890.0,1.8359,1.9316,1.9423,0.246,0.312,0.03,1.857,0.05572,16.14
4900.0,1.8404,1.9205,1.99,0.285,0.344,0.03,1.436,0.04309,16.17
4910.0,1.8711,1.9069,1.929,0.273,0.344,0.03,1.257,0.0377,16.2
4920.0,2.0538,1.9244,1.9607,0.242,0.281,0.03,2.612,0.07836,16.23
4930.0,1.7258,1.9455,1.9495,0.27,0.438,0.03,2.562,0.07686,16.26
4940.0,1.9072,1.9409,1.9839,0.242,0.188,0.03,2.168,0.06504,16.29
4950.0,1.8294,1.9289,1.967,0.246,0.312,0.03,3.594,0.1078,16.32
4960.0,1.9562,1.9459,1.9871,0.238,0.344,0.03,3.032,0.09095,16.35
4970.0,1.9552,1.9604,1.9833,0.281,0.312,0.03,2.66,0.07981,16.38
4980.0,1.8905,1.9351,2.0547,0.215,0.375,0.03,2.08,0.06241,16.41
4990.0,1.784,1.9014,1.9655,0.223,0.312,0.03,1.121,0.03364,16.44
5000.0,1.8141,1.9112,1.9953,0.23,0.281,0.03,1.751,0.05254,16.47
5010.0,1.7261,1.9358,1.9745,0.227,0.344,0.03,3.484,0.1045,16.5
5020.0,1.7571,1.9236,1.9799,0.234,0.281,0.03,1.355,0.04064,16.53
5030.0,1.7872,1.9395,2.0029,0.242,0.375,0.03,1.733,0.05199,16.56
5040.0,2.0547,1.97,1.9932,0.234,0.188,0.03,3.039,0.09116,16.59
5050.0,2.1695,1.9878,1.9615,0.238,0.25,0.03,2.112,0.06335,16.62
5060.0,2.1117,1.9741,1.9913,0.23,0.438,0.03,2.437,0.0731,16.65
5070.0,2.0906,1.9468,1.9615,0.23,0.156,0.03,1.818,0.05455,16.68
5080.0,1.8318,1.9246,2.0175,0.258,0.281,0.03,2.103,0.0631,16.71
5090.0,2.1023,1.9261,1.947,0.254,0.156,0.03,2.209,0.06628,16.74
5100.0,1.9363,1.9266,1.9445,0.23,0.25,0.03,2.415,0.07245,16.77
5110.0,2.3654,1.9395,2.0715,0.23,0.156,0.03,2.196,0.06587,16.8
5120.0,1.9146,1.9637,2.0148,0.25,0.219,0.03,1.439,0.04316,16.83
5130.0,1.7144,1.9406,1.9993,0.219,0.375,0.03,1.492,0.04477,16.86
5140.0,1.8974,1.9178,2.0209,0.23,0.375,0.03,1.909,0.05728,16.89
5150.0,1.7036,1.9033,1.9818,0.258,0.406,0.03,1.555,0.04665,16.92
5160.0,2.0873,1.9206,1.975,0.238,0.156,0.03,2.266,0.06799,16.95
5170.0,1.7984,1.9027,1.9657,0.242,0.344,0.03,2.166,0.06497,16.99
5180.0,1.8685,1.8985,1.9701,0.246,0.375,0.03,2.114,0.06343,17.02
5190.0,1.8357,1.9419,1.9822,0.242,0.312,0.03,2.251,0.06754,17.05
5200.0,2.141,1.9833,1.9635,0.238,0.25,0.03,2.434,0.07302,17.08
5210.0,1.8619,1.9895,1.958,0.23,0.406,0.03,1.104,0.03313,17.11
5220.0,1.7985,1.9534,1.9616,0.262,0.188,0.03,1.791,0.05373,17.14
5230.0,1.986,1.9449,1.953,0.262,0.25,0.03,1.84,0.05519,17.17
5240.0,1.7799,1.901,1.9729,0.223,0.25,0.03,1.538,0.04613,17.2
5250.0,1.8713,1.8829,2.0099,0.227,0.25,0.03,2.502,0.07505,17.23
5260.0,2.1259,1.9142,2.0244,0.246,0.281,0.03,2.017,0.06052,17.26
5270.0,1.8813,1.9327,2.024,0.258,0.312,0.03,1.421,0.04263,17.29
5280.0,2.2104,1.9631,1.9878,0.242,0.156,0.03,2.988,0.08965,17.32
5290.0,1.9086,1.9424,1.9828,0.242,0.125,0.03,4.557,0.1367,17.35
5300.0,2.0075,1.9147,1.9665,0.25,0.219,0.03,1.487,0.04461,17.38
5310.0,2.1026,1.9466,1.9894,0.242,0.281,0.03,2.575,0.07724,17.41
5320.0,1.8142,1.9382,1.9473,0.234,0.312,0.03,1.443,0.04328,17.44
5330.0,1.817,1.9498,1.9905,0.27,0.312,0.03,1.231,0.03694,17.47
5340.0,1.7455,1.9334,2.0686,0.219,0.281,0.03,1.687,0.05062,17.5
5350.0,2.1364,1.9262,1.9749,0.238,0.219,0.03,1.543,0.04628,17.53
5360.0,1.8706,1.9503,1.9789,0.246,0.312,0.03,2.013,0.06038,17.56
5370.0,1.9421,1.9672,1.9812,0.234,0.188,0.03,2.463,0.0739,17.59
5380.0,1.9922,1.9623,1.9737,0.25,0.156,0.03,1.502,0.04505,17.62
5390.0,1.9515,1.9386,1.9932,0.203,0.25,0.03,1.521,0.04563,17.65
5400.0,1.7762,1.9121,1.9571,0.223,0.406,0.03,1.967,0.05902,17.68
5410.0,1.7997,1.8955,1.9588,0.266,0.312,0.03,1.827,0.0548,17.71
5420.0,1.8972,1.9345,1.9897,0.219,0.219,0.03,2.079,0.06236,17.74
5430.0,1.9973,1.9366,2.0497,0.223,0.312,0.03,1.383,0.04148,17.77
5440.0,2.062,1.9297,1.9862,0.262,0.219,0.03,1.785,0.05356,17.8
5450.0,1.9049,1.9365,1.9699,0.23,0.219,0.03,2.895,0.08686,17.83
5460.0,1.9706,1.9369,1.9885,0.23,0.375,0.03,2.586,0.07759,17.86
5470.0,1.8148,1.9239,1.9411,0.258,0.281,0.03,3.298,0.09895,17.89
5480.0,1.8857,1.9271,1.9574,0.266,0.406,0.03,1.438,0.04315,17.92
5490.0,1.8337,1.9387,1.9865,0.262,0.312,0.03,2.416,0.07248,17.95
5500.0,1.7731,1.9519,1.979,0.227,0.375,0.03,2.775,0.08324,17.98
5510.0,1.7341,1.9588,1.9993,0.246,0.25,0.03,1.361,0.04082,18.02
5520.0,1.7069,1.9732,1.9887,0.25,0.375,0.03,1.663,0.04988,18.06
5530.0,1.8358,1.9797,1.9663,0.262,0.312,0.03,1.748,0.05244,18.1
5540.0,1.8173,1.9188,2.0208,0.219,0.219,0.03,2.366,0.07098,18.13
5550.0,1.9643,1.8918,1.9645,0.234,0.312,0.03,2.013,0.0604,18.16
5560.0,1.9403,1.9392,2.0117,0.254,0.312,0.03,2.078,0.06235,18.2
5570.0,1.785,1.935,1.9925,0.219,0.375,0.03,5.082,0.1524,18.23
5580.0,1.7902,1.9482,1.9951,0.25,0.375,0.03,1.565,0.04696,18.26
5590.0,2.2123,2.0,1.9818,0.219,0.219,0.03,1.962,0.05885,18.29
5600.0,1.9495,1.912,1.9733,0.27,0.312,0.03,3.009,0.09027,18.34
5610.0,1.7648,1.8666,1.9498,0.238,0.312,0.03,1.472,0.04415,18.37
5620.0,1.8699,1.905,1.9826,0.238,0.25,0.03,1.621,0.04864,18.4
5630.0,1.9018,1.9075,2.0266,0.227,0.219,0.03,2.771,0.08312,18.43
5640.0,2.0852,1.9547,1.9379,0.262,0.25,0.03,1.543,0.0463,18.46
5650.0,1.7879,1.9528,1.9898,0.27,0.281,0.03,2.965,0.08895,18.49
5660.0,1.9349,1.9338,1.9904,0.254,0.188,0.03,1.873,0.05618,18.52
5670.0,1.8486,1.8807,1.9318,0.246,0.375,0.03,2.364,0.07091,18.56
5680.0,1.9326,1.8832,1.9864,0.23,0.344,0.03,1.587,0.0476,18.6
5690.0,1.9331,1.9624,1.9876,0.266,0.281,0.03,2.159,0.06476,18.63
5700.0,2.0282,1.9615,1.9559,0.25,0.188,0.03,1.452,0.04355,18.66
5710.0,2.2377,1.9678,2.0028,0.242,0.188,0.03,3.091,0.09272,18.69
5720.0,1.8952,1.96,1.9441,0.242,0.281,0.03,1.421,0.04264,18.72
5730.0,2.0239,1.9428,1.9762,0.254,0.219,0.03,2.957,0.0887,18.75
5740.0,1.85,1.9397,1.9689,0.238,0.312,0.03,1.922,0.05765,18.78
5750.0,1.9211,1.9523,1.9638,0.266,0.312,0.03,1.822,0.05467,18.81
5760.0,1.986,1.9605,1.9834,0.25,0.281,0.03,2.254,0.06763,18.85
5770.0,1.9186,1.9198,1.9831,0.227,0.219,0.03,2.138,0.06414,18.89
5780.0,1.8427,1.8904,1.9676,0.238,0.281,0.03,1.652,0.04956,18.92
5790.0,1.7529,1.8837,1.9684,0.246,0.406,0.03,2.002,0.06005,18.96
5800.0,1.9231,1.9177,1.966,0.262,0.281,0.03,2.487,0.07461,18.99
5810.0,1.9089,1.9852,1.9718,0.262,0.25,0.03,3.185,0.09556,19.02
5820.0,1.7174,1.9425,1.9832,0.254,0.406,0.03,1.41,0.0423,19.06
5830.0,1.7375,1.8628,1.9631,0.246,0.406,0.03,1.557,0.0467,19.1
5840.0,1.8808,1.8306,1.926,0.254,0.25,0.03,1.932,0.05797,19.14
5850.0,1.8634,1.8698,1.9305,0.273,0.312,0.03,1.681,0.05043,19.18
5860.0,2.0668,1.9306,1.9584,0.27,0.312,0.03,2.255,0.06766,19.22
5870.0,1.6537,1.8952,1.9726,0.285,0.312,0.03,1.392,0.04175,19.26
5880.0,1.8797,1.9136,1.9333,0.262,0.438,0.03,2.061,0.06183,19.3
5890.0,1.6548,1.9104,1.9915,0.238,0.469,0.03,1.024,0.03073,19.34
5900.0,1.9,1.8955,1.9541,0.254,0.312,0.03,1.959,0.05877,19.39
5910.0,1.741,1.872,1.9257,0.25,0.281,0.03,2.016,0.06048,19.43
5920.0,1.9609,1.8573,1.9437,0.266,0.312,0.03,1.491,0.04472,19.46
5930.0,1.662,1.901,2.0112,0.23,0.375,0.03,2.768,0.08304,19.5
5940.0,1.8305,1.895,1.9521,0.254,0.344,0.03,1.737,0.0521,19.54
5950.0,1.795,1.9019,1.9289,0.27,0.281,0.03,2.774,0.08321,19.57
5960.0,2.0879,1.9007,1.9835,0.277,0.25,0.03,2.727,0.0818,19.6
5970.0,1.781,1.866,1.9817,0.238,0.375,0.03,1.529,0.04587,19.64
5980.0,1.699,1.84,1.9485,0.27,0.438,0.03,2.015,0.06045,19.67
5990.0,2.211,1.8923,1.936,0.238,0.312,0.03,2.297,0.06892,19.7
6000.0,1.8519,1.9295,1.939,0.281,0.312,0.03,2.048,0.06145,19.73
6010.0,1.9203,1.9001,1.9239,0.297,0.281,0.03,1.226,0.03677,19.76
6020.0,1.9389,1.9412,1.9431,0.266,0.281,0.03,1.65,0.0495,19.79
6030.0,1.8942,1.9777,1.9364,0.266,0.312,0.03,2.361,0.07082,19.82
6040.0,1.8291,1.9645,1.9715,0.246,0.188,0.03,1.561,0.04683,19.85
6050.0,2.0264,1.9686,1.989,0.242,0.312,0.03,5.41,0.1623,19.88
6060.0,1.9317,1.9486,1.9468,0.27,0.438,0.03,2.017,0.0605,19.91
6070.0,1.8095,1.9008,1.9336,0.281,0.281,0.03,1.911,0.05734,19.95
6080.0,1.6242,1.8763,1.9801,0.266,0.406,0.03,2.485,0.07454,19.98
6090.0,1.852,1.9073,1.971,0.25,0.25,0.03,2.64,0.07919,20.01
6100.0,1.9059,1.9367,2.132,0.227,0.312,0.03,3.024,0.09073,20.04
6110.0,2.0807,1.9402,1.9294,0.258,0.25,0.03,2.811,0.08432,20.08
6120.0,2.1096,1.9255,1.9793,0.262,0.25,0.03,2.459,0.07378,20.11
6130.0,1.9096,1.9589,1.9747,0.262,0.156,0.03,2.408,0.07223,20.15
6140.0,1.7807,1.9435,1.9572,0.273,0.344,0.03,1.649,0.04947,20.18
6150.0,2.0247,1.9425,1.946,0.277,0.281,0.03,3.613,0.1084,20.21
6160.0,1.9873,1.9808,1.9417,0.238,0.312,0.03,1.463,0.0439,20.24
6170.0,1.9059,1.9572,1.9914,0.234,0.25,0.03,1.92,0.0576,20.28
6180.0,2.1227,1.9663,2.0015,0.258,0.188,0.03,1.826,0.05478,20.31
6190.0,1.9602,1.9674,1.9364,0.266,0.406,0.03,1.921,0.05763,20.34
